label,group,kappa_h_med,kappa_h_p95,gap_s,dtw_scaled,window_mode,dt_window,seed,dir_err,estimable,grade,n_local,per_node_frac,n_obs_mean,sigma_t_mean,s2_med
타원[flank] W50 d120,ellipse_flank,0.024,0.0274,453.47,1360.41,scaled,1360.41,7,1.5501188054285684,1,OK,14,93.3,6.14,11.3957,0.5
타원[flank] W50 d120,ellipse_flank,0.024,0.0274,453.47,1360.41,scaled,1360.41,8,1.5501188054285684,1,OK,14,93.3,6.14,11.3957,0.5
타원[flank] W50 d120,ellipse_flank,0.024,0.0274,453.47,1360.41,scaled,1360.41,9,1.5501188054285684,1,OK,14,93.3,6.14,11.3957,0.5
타원[flank] W50 d120,ellipse_flank,0.024,0.0274,453.47,1360.41,scaled,1360.41,10,1.5501188054285684,1,OK,14,93.3,6.14,11.3957,0.5
타원[flank] W50 d120,ellipse_flank,0.024,0.0274,453.47,1360.41,scaled,1360.41,11,1.5501188054285684,1,OK,14,93.3,6.14,11.3957,0.5
타원[flank] W50 d120,ellipse_flank,0.024,0.0274,453.47,1360.41,scaled,1360.41,12,1.5501188054285684,1,OK,14,93.3,6.14,11.3957,0.5
타원[flank] W50 d120,ellipse_flank,0.024,0.0274,453.47,1360.41,scaled,1360.41,13,1.5501188054285684,1,OK,14,93.3,6.14,11.3957,0.5
타원[flank] W50 d120,ellipse_flank,0.024,0.0274,453.47,1360.41,scaled,1360.41,14,1.5501188054285684,1,OK,14,93.3,6.14,11.3957,0.5
타원[flank] W50 d120,ellipse_flank,0.024,0.0274,453.47,1360.41,scaled,1360.41,15,1.5501188054285684,1,OK,14,93.3,6.14,11.3957,0.5
straight_S1,baseline,0.0,0.0,4.55,13.66,base,8.0,1,2.115247425243427,1,OK,13,86.7,5.15,0.3795,0.4472
straight_S1,baseline,0.0,0.0,4.55,13.66,base,8.0,2,2.115247425243427,1,OK,13,86.7,5.15,0.3795,0.4472
straight_S1,baseline,0.0,0.0,4.55,13.66,base,8.0,3,2.115247425243427,1,OK,13,86.7,5.15,0.3795,0.4472
straight_S1,baseline,0.0,0.0,4.55,13.66,base,8.0,4,2.115247425243427,1,OK,13,86.7,5.15,0.3795,0.4472
straight_S1,baseline,0.0,0.0,4.55,13.66,base,8.0,5,2.115247425243427,1,OK,13,86.7,5.15,0.3795,0.4472
straight_S1,baseline,0.0,0.0,4.55,13.66,base,8.0,6,2.115247425243427,1,OK,13,86.7,5.15,0.3795,0.4472
straight_S1,baseline,0.0,0.0,4.55,13.66,base,8.0,7,2.115247425243427,1,OK,13,86.7,5.15,0.3795,0.4472
straight_S1,baseline,0.0,0.0,4.55,13.66,base,8.0,8,2.115247425243427,1,OK,13,86.7,5.15,0.3795,0.4472
straight_S1,baseline,0.0,0.0,4.55,13.66,base,8.0,9,2.115247425243427,1,OK,13,86.7,5.15,0.3795,0.4472
straight_S1,baseline,0.0,0.0,4.55,13.66,base,8.0,10,2.115247425243427,1,OK,13,86.7,5.15,0.3795,0.4472
straight_S1,baseline,0.0,0.0,4.55,13.66,base,8.0,11,2.115247425243427,1,OK,13,86.7,5.15,0.3795,0.4472
straight_S1,baseline,0.0,0.0,4.55,13.66,base,8.0,12,2.115247425243427,1,OK,13,86.7,5.15,0.3795,0.4472
straight_S1,baseline,0.0,0.0,4.55,13.66,base,8.0,13,2.115247425243427,1,OK,13,86.7,5.15,0.3795,0.4472
straight_S1,baseline,0.0,0.0,4.55,13.66,base,8.0,14,2.115247425243427,1,OK,13,86.7,5.15,0.3795,0.4472
straight_S1,baseline,0.0,0.0,4.55,13.66,base,8.0,15,2.115247425243427,1,OK,13,86.7,5.15,0.3795,0.4472
straight_S1,baseline,0.0,0.0,4.55,13.66,scaled,13.66,1,1.490987115478921,1,OK,13,86.7,5.92,0.3792,0.5
straight_S1,baseline,0.0,0.0,4.55,13.66,scaled,13.66,2,1.490987115478921,1,OK,13,86.7,5.92,0.3792,0.5
straight_S1,baseline,0.0,0.0,4.55,13.66,scaled,13.66,3,1.490987115478921,1,OK,13,86.7,5.92,0.3792,0.5
straight_S1,baseline,0.0,0.0,4.55,13.66,scaled,13.66,4,1.490987115478921,1,OK,13,86.7,5.92,0.3792,0.5
straight_S1,baseline,0.0,0.0,4.55,13.66,scaled,13.66,5,1.490987115478921,1,OK,13,86.7,5.92,0.3792,0.5
straight_S1,baseline,0.0,0.0,4.55,13.66,scaled,13.66,6,1.490987115478921,1,OK,13,86.7,5.92,0.3792,0.5
straight_S1,baseline,0.0,0.0,4.55,13.66,scaled,13.66,7,1.490987115478921,1,OK,13,86.7,5.92,0.3792,0.5
straight_S1,baseline,0.0,0.0,4.55,13.66,scaled,13.66,8,1.490987115478921,1,OK,13,86.7,5.92,0.3792,0.5
straight_S1,baseline,0.0,0.0,4.55,13.66,scaled,13.66,9,1.490987115478921,1,OK,13,86.7,5.92,0.3792,0.5
straight_S1,baseline,0.0,0.0,4.55,13.66,scaled,13.66,10,1.490987115478921,1,OK,13,86.7,5.92,0.3792,0.5
straight_S1,baseline,0.0,0.0,4.55,13.66,scaled,13.66,11,1.490987115478921,1,OK,13,86.7,5.92,0.3792,0.5
straight_S1,baseline,0.0,0.0,4.55,13.66,scaled,13.66,12,1.490987115478921,1,OK,13,86.7,5.92,0.3792,0.5
straight_S1,baseline,0.0,0.0,4.55,13.66,scaled,13.66,13,1.490987115478921,1,OK,13,86.7,5.92,0.3792,0.5
straight_S1,baseline,0.0,0.0,4.55,13.66,scaled,13.66,14,1.490987115478921,1,OK,13,86.7,5.92,0.3792,0.5
straight_S1,baseline,0.0,0.0,4.55,13.66,scaled,13.66,15,1.490987115478921,1,OK,13,86.7,5.92,0.3792,0.5
curved_S2a10,baseline,0.0072,0.0386,4.03,12.09,base,8.0,1,2.18453208669142,1,OK,13,86.7,5.0,0.8526,0.4472
curved_S2a10,baseline,0.0072,0.0386,4.03,12.09,base,8.0,2,3.9187933532769277,1,OK,13,86.7,5.08,0.8075,0.5
curved_S2a10,baseline,0.0072,0.0386,4.03,12.09,base,8.0,3,3.065734443299425,1,OK,13,86.7,4.69,1.1646,0.4472
curved_S2a10,baseline,0.0072,0.0386,4.03,12.09,base,8.0,4,5.195779624391109,1,OK,13,86.7,5.54,0.6585,0.5
curved_S2a10,baseline,0.0072,0.0386,4.03,12.09,base,8.0,5,3.71053520856944,1,OK,13,86.7,5.15,0.7898,0.4472
curved_S2a10,baseline,0.0072,0.0386,4.03,12.09,base,8.0,6,2.0593224335266958,1,OK,13,86.7,5.46,1.3834,0.5
curved_S2a10,baseline,0.0072,0.0386,4.03,12.09,base,8.0,7,13.408549122086368,1,OK,14,93.3,5.29,0.8009,0.4857
curved_S2a10,baseline,0.0072,0.0386,4.03,12.09,base,8.0,8,1.015996841201195,1,OK,13,86.7,5.0,1.0899,0.4472
curved_S2a10,baseline,0.0072,0.0386,4.03,12.09,base,8.0,9,4.6941672124932445,1,OK,12,80.0,5.42,1.1524,0.5
curved_S2a10,baseline,0.0072,0.0386,4.03,12.09,base,8.0,10,9.858425890886643,1,OK,13,86.7,5.46,0.6943,0.5
curved_S2a10,baseline,0.0072,0.0386,4.03,12.09,base,8.0,11,0.14475542739128808,1,OK,13,86.7,5.15,1.0671,0.4472
curved_S2a10,baseline,0.0072,0.0386,4.03,12.09,base,8.0,12,5.832178903731222,1,OK,12,80.0,4.92,1.1113,0.4472
curved_S2a10,baseline,0.0072,0.0386,4.03,12.09,base,8.0,13,4.583410389120112,1,OK,13,86.7,5.15,0.8285,0.4472
curved_S2a10,baseline,0.0072,0.0386,4.03,12.09,base,8.0,14,9.172940771051959,1,OK,13,86.7,5.15,0.9088,0.5
curved_S2a10,baseline,0.0072,0.0386,4.03,12.09,base,8.0,15,7.299417773745695,1,OK,14,93.3,5.14,1.2918,0.4857
curved_S2a10,baseline,0.0072,0.0386,4.03,12.09,scaled,12.09,1,0.8342246799061929,1,OK,13,86.7,5.77,0.977,0.5
curved_S2a10,baseline,0.0072,0.0386,4.03,12.09,scaled,12.09,2,5.223452865153469,1,OK,14,93.3,5.86,1.1422,0.5
curved_S2a10,baseline,0.0072,0.0386,4.03,12.09,scaled,12.09,3,0.6521813778686963,1,OK,13,86.7,5.77,1.7336,0.5
curved_S2a10,baseline,0.0072,0.0386,4.03,12.09,scaled,12.09,4,4.561562643098813,1,OK,14,93.3,6.0,0.7147,0.5
curved_S2a10,baseline,0.0072,0.0386,4.03,12.09,scaled,12.09,5,4.7527240499404755,1,OK,13,86.7,5.92,0.8629,0.5
curved_S2a10,baseline,0.0072,0.0386,4.03,12.09,scaled,12.09,6,1.4297501120964144,1,OK,13,86.7,5.92,1.3045,0.5
curved_S2a10,baseline,0.0072,0.0386,4.03,12.09,scaled,12.09,7,13.432111612411827,1,OK,14,93.3,5.86,0.8167,0.5
curved_S2a10,baseline,0.0072,0.0386,4.03,12.09,scaled,12.09,8,0.8187205003477313,1,OK,13,86.7,5.92,1.302,0.5
curved_S2a10,baseline,0.0072,0.0386,4.03,12.09,scaled,12.09,9,3.794484763194151,1,OK,13,86.7,5.77,1.3128,0.5
curved_S2a10,baseline,0.0072,0.0386,4.03,12.09,scaled,12.09,10,9.340334724855246,1,OK,13,86.7,5.92,0.6833,0.5
curved_S2a10,baseline,0.0072,0.0386,4.03,12.09,scaled,12.09,11,0.7639285535448348,1,OK,13,86.7,5.77,1.0475,0.5
curved_S2a10,baseline,0.0072,0.0386,4.03,12.09,scaled,12.09,12,5.934645037923949,1,OK,13,86.7,5.77,1.447,0.5
curved_S2a10,baseline,0.0072,0.0386,4.03,12.09,scaled,12.09,13,5.435774169926183,1,OK,13,86.7,5.77,0.9341,0.5
curved_S2a10,baseline,0.0072,0.0386,4.03,12.09,scaled,12.09,14,9.046128476751685,1,OK,13,86.7,5.77,1.0919,0.5
curved_S2a10,baseline,0.0072,0.0386,4.03,12.09,scaled,12.09,15,8.05864264002737,1,OK,14,93.3,6.0,1.3766,0.5
curved_S2a20,baseline,0.0151,36.1105,3.86,11.57,base,8.0,1,2.5277243673937173,1,OK,12,80.0,5.08,0.966,0.4472
curved_S2a20,baseline,0.0151,36.1105,3.86,11.57,base,8.0,2,2.0687830855713196,1,OK,13,86.7,5.08,1.1627,0.5
curved_S2a20,baseline,0.0151,36.1105,3.86,11.57,base,8.0,3,3.3174828068986986,1,DEGRADED,11,73.3,4.82,1.8105,0.4472
curved_S2a20,baseline,0.0151,36.1105,3.86,11.57,base,8.0,4,3.5435836598571373,1,DEGRADED,13,86.7,5.69,1.0949,0.5
curved_S2a20,baseline,0.0151,36.1105,3.86,11.57,base,8.0,5,15.159632663787749,1,OK,13,86.7,5.15,1.6853,0.4472
curved_S2a20,baseline,0.0151,36.1105,3.86,11.57,base,8.0,6,5.86795153472072,1,DEGRADED,13,86.7,4.69,1.5658,0.4714
curved_S2a20,baseline,0.0151,36.1105,3.86,11.57,base,8.0,7,29.674439551649108,1,OK,13,86.7,5.15,0.8367,0.5
curved_S2a20,baseline,0.0151,36.1105,3.86,11.57,base,8.0,8,1.3815188928112134,1,OK,14,93.3,5.0,1.0288,0.4736
curved_S2a20,baseline,0.0151,36.1105,3.86,11.57,base,8.0,9,3.3476931274813486,1,DEGRADED,12,80.0,4.92,1.1985,0.4593
curved_S2a20,baseline,0.0151,36.1105,3.86,11.57,base,8.0,10,13.705030313633698,1,OK,13,86.7,5.31,0.738,0.5
curved_S2a20,baseline,0.0151,36.1105,3.86,11.57,base,8.0,11,4.288238460247407,1,OK,13,86.7,5.0,1.2622,0.4472
curved_S2a20,baseline,0.0151,36.1105,3.86,11.57,base,8.0,12,31.43694611873844,1,DEGRADED,13,86.7,4.85,1.7429,0.5
curved_S2a20,baseline,0.0151,36.1105,3.86,11.57,base,8.0,13,4.446747769944572,1,OK,12,80.0,5.08,1.0865,0.5
curved_S2a20,baseline,0.0151,36.1105,3.86,11.57,base,8.0,14,21.356317922586147,1,DEGRADED,13,86.7,4.92,0.8401,0.4714
curved_S2a20,baseline,0.0151,36.1105,3.86,11.57,base,8.0,15,22.91348284359486,1,OK,13,86.7,4.92,1.2217,0.4472
curved_S2a20,baseline,0.0151,36.1105,3.86,11.57,scaled,11.57,1,1.8632046034479024,1,OK,13,86.7,5.62,1.3019,0.5
curved_S2a20,baseline,0.0151,36.1105,3.86,11.57,scaled,11.57,2,1.8893015513644733,1,OK,13,86.7,5.38,1.3585,0.5
curved_S2a20,baseline,0.0151,36.1105,3.86,11.57,scaled,11.57,3,10.14472704411986,1,DEGRADED,13,86.7,5.46,2.9396,0.5
curved_S2a20,baseline,0.0151,36.1105,3.86,11.57,scaled,11.57,4,4.253813359384938,1,OK,14,93.3,5.86,1.4308,0.5
curved_S2a20,baseline,0.0151,36.1105,3.86,11.57,scaled,11.57,5,16.027470068528313,1,OK,13,86.7,5.92,1.7313,0.5
curved_S2a20,baseline,0.0151,36.1105,3.86,11.57,scaled,11.57,6,1.0720946677997667,1,OK,13,86.7,5.92,2.2144,0.5
curved_S2a20,baseline,0.0151,36.1105,3.86,11.57,scaled,11.57,7,30.24249810291111,1,OK,13,86.7,5.62,0.9566,0.5
curved_S2a20,baseline,0.0151,36.1105,3.86,11.57,scaled,11.57,8,0.19303916933828855,1,OK,14,93.3,6.0,1.7163,0.5
curved_S2a20,baseline,0.0151,36.1105,3.86,11.57,scaled,11.57,9,2.4833798081384706,1,OK,13,86.7,5.46,1.5965,0.5
curved_S2a20,baseline,0.0151,36.1105,3.86,11.57,scaled,11.57,10,15.23353242769354,1,OK,13,86.7,5.92,1.0134,0.5
curved_S2a20,baseline,0.0151,36.1105,3.86,11.57,scaled,11.57,11,2.954753529228344,1,OK,13,86.7,5.77,1.3223,0.5
curved_S2a20,baseline,0.0151,36.1105,3.86,11.57,scaled,11.57,12,32.929386737819236,1,DEGRADED,13,86.7,5.46,1.7808,0.5
curved_S2a20,baseline,0.0151,36.1105,3.86,11.57,scaled,11.57,13,4.091825602229329,1,OK,12,80.0,5.25,1.0844,0.5
curved_S2a20,baseline,0.0151,36.1105,3.86,11.57,scaled,11.57,14,21.816939386216927,1,OK,14,93.3,5.29,1.2155,0.5
curved_S2a20,baseline,0.0151,36.1105,3.86,11.57,scaled,11.57,15,22.65534177692706,1,DEGRADED,14,93.3,6.0,1.4417,0.5
