dir_index,origin_deg,origin_x,origin_y,truth_center_deg,rep,sigma_s,dir_global_deg,err_deg,n_local,fake
0,0.0,0.8024,0.3015,180.0,51,12.13,180.6061880445929,0.6061880445928978,16,1
0,0.0,0.8024,0.3015,180.0,52,12.13,179.78685823006856,0.21314176993143974,16,1
0,0.0,0.8024,0.3015,180.0,53,12.13,179.998697933354,0.0013020666459624408,16,1
0,0.0,0.8024,0.3015,180.0,54,12.13,180.15778318019355,0.15778318019354742,16,1
0,0.0,0.8024,0.3015,180.0,55,12.13,179.63269947669804,0.36730052330199214,16,1
0,0.0,0.8024,0.3015,180.0,56,12.13,179.66667487240005,0.3333251275999487,16,1
0,0.0,0.8024,0.3015,180.0,57,12.13,180.0035269354659,0.003526935465913539,16,1
0,0.0,0.8024,0.3015,180.0,58,12.13,179.691674582969,0.30832541703102834,16,1
0,0.0,0.8024,0.3015,180.0,59,12.13,180.21260710000848,0.21260710000848348,16,1
0,0.0,0.8024,0.3015,180.0,60,12.13,179.64365359108334,0.3563464089166928,16,1
0,0.0,0.8024,0.3015,180.0,61,12.13,180.49974620189377,0.49974620189377106,16,1
0,0.0,0.8024,0.3015,180.0,62,12.13,180.12764219806544,0.12764219806544475,16,1
0,0.0,0.8024,0.3015,180.0,63,12.13,180.02995772324604,0.02995772324604218,16,1
0,0.0,0.8024,0.3015,180.0,64,12.13,179.9574420826826,0.042557917317367355,16,1
0,0.0,0.8024,0.3015,180.0,65,12.13,179.80192780143224,0.19807219856772917,16,1
0,0.0,0.8024,0.3015,180.0,66,12.13,179.38453158131693,0.615468418683065,16,1
0,0.0,0.8024,0.3015,180.0,67,12.13,179.74721210516134,0.2527878948386615,16,1
0,0.0,0.8024,0.3015,180.0,68,12.13,179.50272146795916,0.4972785320408093,16,1
0,0.0,0.8024,0.3015,180.0,69,12.13,180.27903201706638,0.2790320170663847,16,1
0,0.0,0.8024,0.3015,180.0,70,12.13,180.33678245264625,0.33678245264624707,16,1
0,0.0,0.8024,0.3015,180.0,71,12.13,179.82994906038982,0.17005093961017792,16,1
0,0.0,0.8024,0.3015,180.0,72,12.13,179.82341093182754,0.17658906817246134,16,1
0,0.0,0.8024,0.3015,180.0,73,12.13,181.1387878220175,1.1387878220174912,16,1
0,0.0,0.8024,0.3015,180.0,74,12.13,180.17367835383533,0.17367835383532793,16,1
0,0.0,0.8024,0.3015,180.0,75,12.13,179.59494946114907,0.4050505388509009,16,1
0,0.0,0.8024,0.3015,180.0,76,12.13,179.292796465568,0.7072035344319829,16,1
0,0.0,0.8024,0.3015,180.0,77,12.13,180.04466427125786,0.04466427125785799,16,1
0,0.0,0.8024,0.3015,180.0,78,12.13,180.28992325604372,0.28992325604372127,16,1
0,0.0,0.8024,0.3015,180.0,79,12.13,181.09430258610354,1.094302586103538,16,1
0,0.0,0.8024,0.3015,180.0,80,12.13,180.17521937502548,0.17521937502547758,16,1
0,0.0,0.8024,0.3015,180.0,81,12.13,180.21339900121131,0.2133990012113145,16,1
0,0.0,0.8024,0.3015,180.0,82,12.13,179.38590409015907,0.6140959098408985,16,1
