t_s,t_hms,event,label,node_id,detail
0.01,0:00:00,EXPECTED_DTR_RESET,,,"rst:0x1 (POWERON_RESET),boot:0x13 (SPI_FAST_FLASH_BOOT)"
1.1,0:00:01,ST,브리지,99,"{""type"":""ST"",""id"":99,""st"":""ALIVE"",""temp"":25,""ms"":786,""fake"":0,""nt"":0.786285}"
2.62,0:00:02,JOIN,브리지,99,
6.38,0:00:06,JOIN,n14,13,
7.17,0:00:07,JOIN,n10,9,
7.93,0:00:07,JOIN,n09,8,
8.69,0:00:08,JOIN,n16,15,
9.45,0:00:09,JOIN,n11,10,
10.21,0:00:10,JOIN,n15,14,
150.06,0:02:30,BASELINE,,,노드 6대: n09|n10|n11|n14|n15|n16
132.72,0:02:12,DROP,n09,8,마지막 HB 이후 17.3s 침묵
131.96,0:02:11,DROP,n10,9,마지막 HB 이후 18.1s 침묵
133.48,0:02:13,DROP,n11,10,마지막 HB 이후 16.6s 침묵
131.2,0:02:11,DROP,n14,13,마지막 HB 이후 18.9s 침묵
130.45,0:02:10,DROP,n15,14,마지막 HB 이후 19.6s 침묵
134.24,0:02:14,DROP,n16,15,마지막 HB 이후 15.8s 침묵
154.6,0:02:34,REJOIN,n10,9,이탈 지속 22.6s
155.37,0:02:35,REJOIN,n09,8,이탈 지속 22.6s
156.15,0:02:36,REJOIN,n16,15,이탈 지속 21.9s
156.91,0:02:36,REJOIN,n15,14,이탈 지속 26.5s
169.91,0:02:49,DROP,n15,14,마지막 HB 이후 10.1s 침묵
171.43,0:02:51,DROP,n09,8,마지막 HB 이후 10.1s 침묵
170.67,0:02:50,DROP,n10,9,마지막 HB 이후 10.8s 침묵
172.21,0:02:52,DROP,n16,15,마지막 HB 이후 10.8s 침묵
189.52,0:03:09,REJOIN,n14,13,이탈 지속 58.3s
190.28,0:03:10,REJOIN,n11,10,이탈 지속 56.8s
191.04,0:03:11,REJOIN,n10,9,이탈 지속 20.4s
191.8,0:03:11,REJOIN,n09,8,이탈 지속 20.4s
192.56,0:03:12,REJOIN,n16,15,이탈 지속 20.4s
193.34,0:03:13,REJOIN,n15,14,이탈 지속 23.4s
203.24,0:03:23,DROP,n15,14,마지막 HB 이후 10.6s 침묵
214.64,0:03:34,REJOIN,n15,14,이탈 지속 11.4s
225.3,0:03:45,DROP,n15,14,마지막 HB 이후 10.6s 침묵
236.69,0:03:56,REJOIN,n15,14,이탈 지속 11.4s
247.36,0:04:07,DROP,n16,15,마지막 HB 이후 10.6s 침묵
258.0,0:04:17,REJOIN,n16,15,이탈 지속 10.6s
248.11,0:04:08,DROP,n14,13,마지막 HB 이후 10.6s 침묵
259.52,0:04:19,REJOIN,n14,13,이탈 지속 11.4s
269.42,0:04:29,DROP,n14,13,마지막 HB 이후 10.7s 침묵
281.59,0:04:41,REJOIN,n14,13,이탈 지속 12.2s
283.11,0:04:43,DROP,n10,9,마지막 HB 이후 10.6s 침묵
283.9,0:04:43,DROP,n09,8,마지막 HB 이후 10.6s 침묵
285.42,0:04:45,DROP,n15,14,마지막 HB 이후 10.1s 침묵
284.65,0:04:44,DROP,n16,15,마지막 HB 이후 10.8s 침묵
286.93,0:04:46,DROP,n11,10,마지막 HB 이후 10.1s 침묵
286.17,0:04:46,DROP,n14,13,마지막 HB 이후 10.8s 침묵
299.77,0:04:59,REJOIN,n10,9,이탈 지속 16.7s
300.53,0:05:00,REJOIN,n14,13,이탈 지속 14.4s
301.29,0:05:01,REJOIN,n11,10,이탈 지속 14.4s
302.05,0:05:02,REJOIN,n09,8,이탈 지속 18.2s
302.81,0:05:02,REJOIN,n16,15,이탈 지속 18.2s
303.57,0:05:03,REJOIN,n15,14,이탈 지속 18.2s
314.24,0:05:14,DROP,n11,10,마지막 HB 이후 10.1s 침묵
313.48,0:05:13,DROP,n15,14,마지막 HB 이후 10.8s 침묵
315.0,0:05:14,DROP,n10,9,마지막 HB 이후 10.6s 침묵
315.78,0:05:15,DROP,n14,13,마지막 HB 이후 10.6s 침묵
316.54,0:05:16,DROP,n09,8,마지막 HB 이후 10.8s 침묵
317.3,0:05:17,DROP,n16,15,마지막 HB 이후 10.0s 침묵
328.59,0:05:28,REJOIN,n11,10,이탈 지속 14.4s
329.36,0:05:29,REJOIN,n10,9,이탈 지속 14.4s
330.11,0:05:30,REJOIN,n14,13,이탈 지속 14.3s
330.88,0:05:30,REJOIN,n09,8,이탈 지속 14.3s
331.66,0:05:31,REJOIN,n16,15,이탈 지속 14.4s
332.42,0:05:32,REJOIN,n15,14,이탈 지속 18.9s
342.32,0:05:42,DROP,n15,14,마지막 HB 이후 10.6s 침묵
354.46,0:05:54,REJOIN,n15,14,이탈 지속 12.1s
362.84,0:06:02,DROP,n09,8,마지막 HB 이후 10.6s 침묵
374.26,0:06:14,REJOIN,n09,8,이탈 지속 11.4s
365.14,0:06:05,DROP,n16,15,마지막 HB 이후 10.6s 침묵
375.78,0:06:15,REJOIN,n16,15,이탈 지속 10.6s
365.9,0:06:05,DROP,n15,14,마지막 HB 이후 10.6s 침묵
376.54,0:06:16,REJOIN,n15,14,이탈 지속 10.6s
386.44,0:06:26,DROP,n15,14,마지막 HB 이후 10.7s 침묵
398.62,0:06:38,REJOIN,n15,14,이탈 지속 12.2s
408.53,0:06:48,DROP,n15,14,마지막 HB 이후 10.6s 침묵
420.69,0:07:00,REJOIN,n15,14,이탈 지속 12.2s
430.59,0:07:10,DROP,n15,14,마지막 HB 이후 10.6s 침묵
442.0,0:07:22,REJOIN,n15,14,이탈 지속 11.4s
432.11,0:07:12,DROP,n11,10,마지막 HB 이후 10.6s 침묵
442.76,0:07:22,REJOIN,n11,10,이탈 지속 10.6s
453.42,0:07:33,DROP,n10,9,마지막 HB 이후 10.6s 침묵
464.06,0:07:44,REJOIN,n10,9,이탈 지속 10.6s
454.21,0:07:34,DROP,n14,13,마지막 HB 이후 10.6s 침묵
464.85,0:07:44,REJOIN,n14,13,이탈 지속 10.6s
474.73,0:07:54,DROP,n14,13,마지막 HB 이후 10.6s 침묵
475.52,0:07:55,DROP,n09,8,마지막 HB 이후 10.6s 침묵
477.04,0:07:57,DROP,n15,14,마지막 HB 이후 10.0s 침묵
476.28,0:07:56,DROP,n16,15,마지막 HB 이후 10.8s 침묵
478.56,0:07:58,DROP,n10,9,마지막 HB 이후 10.0s 침묵
477.79,0:07:57,DROP,n11,10,마지막 HB 이후 10.8s 침묵
495.87,0:08:15,REJOIN,n11,10,이탈 지속 18.1s
496.66,0:08:16,REJOIN,n10,9,이탈 지속 18.1s
497.42,0:08:17,REJOIN,n16,15,이탈 지속 21.1s
498.18,0:08:18,REJOIN,n09,8,이탈 지속 22.7s
498.94,0:08:18,REJOIN,n14,13,이탈 지속 24.2s
495.87,0:08:15,DROP,n11,10,마지막 HB 이후 10.7s 침묵
525.59,0:08:45,REJOIN,n11,10,이탈 지속 29.7s
527.87,0:08:47,REJOIN,n15,14,이탈 지속 50.8s
528.65,0:08:48,DROP,n14,13,마지막 HB 이후 10.7s 침묵
575.79,0:09:35,REJOIN,n14,13,이탈 지속 47.1s
565.95,0:09:25,DROP,n16,15,마지막 HB 이후 10.6s 침묵
577.33,0:09:37,REJOIN,n16,15,이탈 지속 11.4s
586.46,0:09:46,DROP,n15,14,마지막 HB 이후 10.6s 침묵
599.39,0:09:59,REJOIN,n15,14,이탈 지속 12.9s
608.54,0:10:08,DROP,n16,15,마지막 HB 이후 10.6s 침묵
620.7,0:10:20,REJOIN,n16,15,이탈 지속 12.2s
612.34,0:10:12,DROP,n14,13,마지막 HB 이후 10.6s 침묵
656.54,0:10:56,DROP,n16,15,마지막 HB 이후 10.6s 침묵
658.06,0:10:58,DROP,n10,9,마지막 HB 이후 10.1s 침묵
657.3,0:10:57,DROP,n15,14,마지막 HB 이후 10.8s 침묵
659.58,0:10:59,DROP,n09,8,마지막 HB 이후 10.0s 침묵
658.82,0:10:58,DROP,n11,10,마지막 HB 이후 10.8s 침묵
673.91,0:11:13,REJOIN,n10,9,이탈 지속 15.9s
674.68,0:11:14,REJOIN,n09,8,이탈 지속 15.1s
675.43,0:11:15,REJOIN,n15,14,이탈 지속 18.1s
676.19,0:11:16,REJOIN,n16,15,이탈 지속 19.7s
676.95,0:11:16,REJOIN,n14,13,이탈 지속 64.6s
677.74,0:11:17,REJOIN,n11,10,이탈 지속 18.9s
687.63,0:11:27,DROP,n11,10,마지막 HB 이후 10.6s 침묵
688.41,0:11:28,DROP,n10,9,마지막 HB 이후 10.6s 침묵
689.17,0:11:29,DROP,n09,8,마지막 HB 이후 10.6s 침묵
701.29,0:11:41,REJOIN,n11,10,이탈 지속 13.7s
702.05,0:11:42,REJOIN,n10,9,이탈 지속 13.6s
702.8,0:11:42,REJOIN,n09,8,이탈 지속 13.6s
734.75,0:12:14,DROP,n10,9,마지막 HB 이후 10.6s 침묵
735.51,0:12:15,DROP,n09,8,마지막 HB 이후 10.6s 침묵
746.15,0:12:26,REJOIN,n10,9,이탈 지속 11.4s
746.93,0:12:26,REJOIN,n09,8,이탈 지속 11.4s
759.11,0:12:39,DROP,n14,13,마지막 HB 이후 10.6s 침묵
785.67,0:13:05,REJOIN,n14,13,이탈 지속 26.6s
795.58,0:13:15,DROP,n14,13,마지막 HB 이후 10.7s 침묵
807.75,0:13:27,REJOIN,n14,13,이탈 지속 12.2s
817.66,0:13:37,DROP,n14,13,마지막 HB 이후 10.1s 침묵
819.18,0:13:39,DROP,n10,9,마지막 HB 이후 10.1s 침묵
818.42,0:13:38,DROP,n11,10,마지막 HB 이후 10.8s 침묵
819.93,0:13:39,DROP,n09,8,마지막 HB 이후 10.8s 침묵
820.7,0:13:40,DROP,n16,15,마지막 HB 이후 10.0s 침묵
821.48,0:13:41,DROP,n15,14,마지막 HB 이후 10.8s 침묵
833.52,0:13:53,REJOIN,n16,15,이탈 지속 12.8s
835.03,0:13:55,REJOIN,n15,14,이탈 지속 13.6s
835.79,0:13:55,REJOIN,n14,13,이탈 지속 18.1s
836.55,0:13:56,REJOIN,n11,10,이탈 지속 18.1s
837.33,0:13:57,REJOIN,n10,9,이탈 지속 18.2s
838.09,0:13:58,REJOIN,n09,8,이탈 지속 18.2s
848.02,0:14:08,DROP,n09,8,마지막 HB 이후 10.6s 침묵
849.53,0:14:09,DROP,n15,14,마지막 HB 이후 10.1s 침묵
848.77,0:14:08,DROP,n16,15,마지막 HB 이후 10.8s 침묵
850.29,0:14:10,DROP,n14,13,마지막 HB 이후 10.6s 침묵
851.05,0:14:11,DROP,n11,10,마지막 HB 이후 10.5s 침묵
861.61,0:14:21,REJOIN,n11,10,이탈 지속 10.6s
862.37,0:14:22,REJOIN,n09,8,이탈 지속 14.4s
863.13,0:14:23,REJOIN,n16,15,이탈 지속 14.4s
863.91,0:14:23,REJOIN,n15,14,이탈 지속 14.4s
864.67,0:14:24,REJOIN,n14,13,이탈 지속 14.4s
874.58,0:14:34,DROP,n14,13,마지막 HB 이후 10.6s 침묵
885.97,0:14:45,REJOIN,n14,13,이탈 지속 11.4s
876.09,0:14:36,DROP,n11,10,마지막 HB 이후 10.6s 침묵
886.72,0:14:46,REJOIN,n11,10,이탈 지속 10.6s
896.64,0:14:56,DROP,n11,10,마지막 HB 이후 10.6s 침묵
897.4,0:14:57,DROP,n10,9,마지막 HB 이후 10.6s 침묵
908.04,0:15:08,REJOIN,n10,9,이탈 지속 10.6s
908.8,0:15:08,REJOIN,n11,10,이탈 지속 12.2s
911.86,0:15:11,DROP,n14,13,마지막 HB 이후 10.7s 침묵
946.09,0:15:46,REJOIN,n14,13,이탈 지속 34.2s
938.53,0:15:38,DROP,n10,9,마지막 HB 이후 10.6s 침묵
949.15,0:15:49,REJOIN,n10,9,이탈 지속 10.6s
939.29,0:15:39,DROP,n09,8,마지막 HB 이후 10.6s 침묵
949.92,0:15:49,REJOIN,n09,8,이탈 지속 10.6s
959.82,0:15:59,DROP,n09,8,마지막 HB 이후 10.6s 침묵
970.45,0:16:10,REJOIN,n09,8,이탈 지속 10.6s
960.58,0:16:00,DROP,n14,13,마지막 HB 이후 10.6s 침묵
971.21,0:16:11,REJOIN,n14,13,이탈 지속 10.6s
961.34,0:16:01,DROP,n16,15,마지막 HB 이후 10.6s 침묵
971.97,0:16:11,REJOIN,n16,15,이탈 지속 10.6s
981.89,0:16:21,DROP,n16,15,마지막 HB 이후 10.1s 침묵
983.41,0:16:23,DROP,n09,8,마지막 HB 이후 10.1s 침묵
982.64,0:16:22,DROP,n15,14,마지막 HB 이후 10.8s 침묵
984.16,0:16:24,DROP,n10,9,마지막 HB 이후 10.6s 침묵
995.51,0:16:35,REJOIN,n10,9,이탈 지속 11.3s
985.68,0:16:25,DROP,n14,13,마지막 HB 이후 10.6s 침묵
996.27,0:16:36,REJOIN,n09,8,이탈 지속 12.9s
997.05,0:16:37,REJOIN,n14,13,이탈 지속 11.4s
997.81,0:16:37,REJOIN,n16,15,이탈 지속 15.9s
998.57,0:16:38,REJOIN,n15,14,이탈 지속 15.9s
1009.25,0:16:49,DROP,n11,10,마지막 HB 이후 10.1s 침묵
1010.77,0:16:50,DROP,n09,8,마지막 HB 이후 10.1s 침묵
1010.01,0:16:50,DROP,n10,9,마지막 HB 이후 10.8s 침묵
1011.53,0:16:51,DROP,n14,13,마지막 HB 이후 10.8s 침묵
1012.29,0:16:52,DROP,n16,15,마지막 HB 이후 10.0s 침묵
1013.06,0:16:53,DROP,n15,14,마지막 HB 이후 10.8s 침묵
1031.13,0:17:11,REJOIN,n14,13,이탈 지속 19.6s
1031.89,0:17:11,REJOIN,n16,15,이탈 지속 19.6s
1032.64,0:17:12,REJOIN,n15,14,이탈 지속 19.6s
1033.41,0:17:13,REJOIN,n11,10,이탈 지속 24.2s
1034.19,0:17:14,REJOIN,n10,9,이탈 지속 24.2s
1034.95,0:17:14,REJOIN,n09,8,이탈 지속 24.2s
1044.85,0:17:24,DROP,n09,8,마지막 HB 이후 10.6s 침묵
1055.48,0:17:35,REJOIN,n09,8,이탈 지속 10.6s
1045.61,0:17:25,DROP,n14,13,마지막 HB 이후 10.6s 침묵
1056.24,0:17:36,REJOIN,n14,13,이탈 지속 10.6s
1046.37,0:17:26,DROP,n16,15,마지막 HB 이후 10.6s 침묵
1057.0,0:17:37,REJOIN,n16,15,이탈 지속 10.6s
1066.9,0:17:46,DROP,n09,8,마지막 HB 이후 10.6s 침묵
1077.54,0:17:57,REJOIN,n09,8,이탈 지속 10.6s
1088.96,0:18:08,DROP,n16,15,마지막 HB 이후 10.7s 침묵
1089.73,0:18:09,DROP,n15,14,마지막 HB 이후 10.6s 침묵
1100.38,0:18:20,REJOIN,n16,15,이탈 지속 11.4s
1101.14,0:18:21,REJOIN,n15,14,이탈 지속 11.4s
1111.04,0:18:31,DROP,n15,14,마지막 HB 이후 10.6s 침묵
1123.2,0:18:43,REJOIN,n15,14,이탈 지속 12.2s
1133.11,0:18:53,DROP,n15,14,마지막 HB 이후 10.7s 침묵
1145.29,0:19:05,REJOIN,n15,14,이탈 지속 12.2s
1135.42,0:18:55,DROP,n09,8,마지막 HB 이후 10.6s 침묵
1162.82,0:19:22,REJOIN,n09,8,이탈 지속 27.4s
1176.53,0:19:36,DROP,n15,14,마지막 HB 이후 10.1s 침묵
1177.29,0:19:37,DROP,n11,10,마지막 HB 이후 10.6s 침묵
1178.07,0:19:38,DROP,n10,9,마지막 HB 이후 10.6s 침묵
1178.83,0:19:38,DROP,n09,8,마지막 HB 이후 10.8s 침묵
1179.59,0:19:39,DROP,n14,13,마지막 HB 이후 10.0s 침묵
1180.35,0:19:40,DROP,n16,15,마지막 HB 이후 10.8s 침묵
1193.92,0:19:53,REJOIN,n14,13,이탈 지속 14.3s
1194.68,0:19:54,REJOIN,n16,15,이탈 지속 14.3s
1195.44,0:19:55,REJOIN,n15,14,이탈 지속 18.9s
1196.2,0:19:56,REJOIN,n11,10,이탈 지속 18.9s
1196.96,0:19:56,REJOIN,n10,9,이탈 지속 18.9s
1197.72,0:19:57,REJOIN,n09,8,이탈 지속 18.9s
1208.39,0:20:08,DROP,n14,13,마지막 HB 이후 10.1s 침묵
1209.14,0:20:09,DROP,n16,15,마지막 HB 이후 10.6s 침묵
1209.93,0:20:09,DROP,n15,14,마지막 HB 이후 10.6s 침묵
1222.05,0:20:22,REJOIN,n16,15,이탈 지속 12.9s
1222.8,0:20:22,REJOIN,n14,13,이탈 지속 14.4s
1223.56,0:20:23,REJOIN,n15,14,이탈 지속 13.6s
1233.47,0:20:33,DROP,n15,14,마지막 HB 이후 10.6s 침묵
1245.63,0:20:45,REJOIN,n15,14,이탈 지속 12.2s
1278.37,0:21:18,DROP,n15,14,마지막 HB 이후 10.6s 침묵
1288.99,0:21:28,REJOIN,n15,14,이탈 지속 10.6s
1299.66,0:21:39,DROP,n16,15,마지막 HB 이후 10.6s 침묵
1311.83,0:21:51,REJOIN,n16,15,이탈 지속 12.2s
1322.5,0:22:02,DROP,n15,14,마지막 HB 이후 10.6s 침묵
1334.66,0:22:14,REJOIN,n15,14,이탈 지속 12.2s
1344.58,0:22:24,DROP,n15,14,마지막 HB 이후 10.6s 침묵
1358.25,0:22:38,REJOIN,n15,14,이탈 지속 13.7s
1368.16,0:22:48,DROP,n15,14,마지막 HB 이후 10.1s 침묵
1368.92,0:22:48,DROP,n11,10,마지막 HB 이후 10.6s 침묵
1369.71,0:22:49,DROP,n10,9,마지막 HB 이후 10.6s 침묵
1370.46,0:22:50,DROP,n09,8,마지막 HB 이후 10.8s 침묵
1371.22,0:22:51,DROP,n14,13,마지막 HB 이후 10.0s 침묵
1371.98,0:22:51,DROP,n16,15,마지막 HB 이후 10.8s 침묵
1387.8,0:23:07,REJOIN,n10,9,이탈 지속 18.1s
1388.56,0:23:08,REJOIN,n11,10,이탈 지속 19.6s
1389.32,0:23:09,REJOIN,n16,15,이탈 지속 17.3s
1390.08,0:23:10,REJOIN,n09,8,이탈 지속 19.6s
1390.86,0:23:10,REJOIN,n14,13,이탈 지속 19.6s
1391.62,0:23:11,REJOIN,n15,14,이탈 지속 23.5s
1401.54,0:23:21,DROP,n15,14,마지막 HB 이후 10.6s 침묵
1413.68,0:23:33,REJOIN,n15,14,이탈 지속 12.1s
1423.58,0:23:43,DROP,n15,14,마지막 HB 이후 10.7s 침묵
1424.34,0:23:44,DROP,n11,10,마지막 HB 이후 10.6s 침묵
1435.0,0:23:54,REJOIN,n15,14,이탈 지속 11.4s
1435.76,0:23:55,REJOIN,n11,10,이탈 지속 11.4s
1445.66,0:24:05,DROP,n11,10,마지막 HB 이후 10.6s 침묵
1446.42,0:24:06,DROP,n10,9,마지막 HB 이후 10.6s 침묵
1457.06,0:24:17,REJOIN,n11,10,이탈 지속 11.4s
1457.83,0:24:17,REJOIN,n10,9,이탈 지속 11.4s
1467.74,0:24:27,DROP,n10,9,마지막 HB 이후 10.6s 침묵
1468.5,0:24:28,DROP,n09,8,마지막 HB 이후 10.6s 침묵
1479.15,0:24:39,REJOIN,n10,9,이탈 지속 11.4s
1479.9,0:24:39,REJOIN,n09,8,이탈 지속 11.4s
1489.82,0:24:49,DROP,n09,8,마지막 HB 이후 10.1s 침묵
1490.58,0:24:50,DROP,n14,13,마지막 HB 이후 10.9s 침묵
1491.34,0:24:51,DROP,n16,15,마지막 HB 이후 10.1s 침묵
1492.88,0:24:52,DROP,n11,10,마지막 HB 이후 10.1s 침묵
1492.12,0:24:52,DROP,n15,14,마지막 HB 이후 10.9s 침묵
1493.64,0:24:53,DROP,n10,9,마지막 HB 이후 10.8s 침묵
1516.3,0:25:16,REJOIN,n11,10,이탈 지속 23.4s
1517.06,0:25:17,REJOIN,n10,9,이탈 지속 23.4s
1517.81,0:25:17,REJOIN,n09,8,이탈 지속 28.0s
1518.6,0:25:18,REJOIN,n14,13,이탈 지속 28.0s
1519.35,0:25:19,REJOIN,n16,15,이탈 지속 28.0s
1520.12,0:25:20,REJOIN,n15,14,이탈 지속 28.0s
1530.79,0:25:30,DROP,n11,10,마지막 HB 이후 10.1s 침묵
1530.03,0:25:30,DROP,n15,14,마지막 HB 이후 10.9s 침묵
1532.31,0:25:32,DROP,n09,8,마지막 HB 이후 10.1s 침묵
1531.55,0:25:31,DROP,n10,9,마지막 HB 이후 10.8s 침묵
1533.07,0:25:33,DROP,n14,13,마지막 HB 이후 10.8s 침묵
1533.83,0:25:33,DROP,n16,15,마지막 HB 이후 10.0s 침묵
1553.43,0:25:53,REJOIN,n11,10,이탈 지속 22.6s
1554.19,0:25:54,REJOIN,n10,9,이탈 지속 22.6s
1554.95,0:25:54,REJOIN,n09,8,이탈 지속 22.6s
1555.73,0:25:55,REJOIN,n14,13,이탈 지속 22.7s
1556.49,0:25:56,REJOIN,n16,15,이탈 지속 22.7s
1557.25,0:25:57,REJOIN,n15,14,이탈 지속 27.2s
1568.69,0:26:08,DROP,n10,9,마지막 HB 이후 10.1s 침묵
1567.93,0:26:07,DROP,n11,10,마지막 HB 이후 10.8s 침묵
1569.44,0:26:09,DROP,n09,8,마지막 HB 이후 10.8s 침묵
1570.21,0:26:10,DROP,n14,13,마지막 HB 이후 10.1s 침묵
1570.96,0:26:10,DROP,n16,15,마지막 HB 이후 10.6s 침묵
1571.75,0:26:11,DROP,n15,14,마지막 HB 이후 10.5s 침묵
1589.83,0:26:29,REJOIN,n11,10,이탈 지속 21.9s
1590.59,0:26:30,REJOIN,n10,9,이탈 지속 21.9s
1591.35,0:26:31,REJOIN,n09,8,이탈 지속 21.9s
1592.11,0:26:32,REJOIN,n16,15,이탈 지속 21.1s
1592.89,0:26:32,REJOIN,n14,13,이탈 지속 22.7s
1593.65,0:26:33,REJOIN,n15,14,이탈 지속 21.9s
1603.56,0:26:43,DROP,n15,14,마지막 HB 이후 10.6s 침묵
1614.17,0:26:54,REJOIN,n15,14,이탈 지속 10.6s
1626.36,0:27:06,DROP,n11,10,마지막 HB 이후 10.6s 침묵
1637.01,0:27:17,REJOIN,n11,10,이탈 지속 10.7s
1627.11,0:27:07,DROP,n10,9,마지막 HB 이후 10.7s 침묵
1637.77,0:27:17,REJOIN,n10,9,이탈 지속 10.7s
1647.68,0:27:27,DROP,n10,9,마지막 HB 이후 10.6s 침묵
1648.43,0:27:28,DROP,n09,8,마지막 HB 이후 10.6s 침묵
1659.08,0:27:39,REJOIN,n10,9,이탈 지속 11.4s
1661.35,0:27:41,REJOIN,n09,8,이탈 지속 12.9s
1669.73,0:27:49,DROP,n11,10,마지막 HB 이후 10.6s 침묵
1680.38,0:28:00,REJOIN,n11,10,이탈 지속 10.6s
1670.49,0:27:50,DROP,n10,9,마지막 HB 이후 10.6s 침묵
1681.14,0:28:01,REJOIN,n10,9,이탈 지속 10.6s
1671.25,0:27:51,DROP,n09,8,마지막 HB 이후 10.6s 침묵
1681.89,0:28:01,REJOIN,n09,8,이탈 지속 10.6s
1691.81,0:28:11,DROP,n09,8,마지막 HB 이후 10.7s 침묵
1702.48,0:28:22,REJOIN,n09,8,이탈 지속 10.7s
1707.89,0:28:27,DROP,n16,15,마지막 HB 이후 10.7s 침묵
1708.66,0:28:28,DROP,n15,14,마지막 HB 이후 10.7s 침묵
1710.21,0:28:30,DROP,n11,10,마지막 HB 이후 10.7s 침묵
1710.98,0:28:30,DROP,n10,9,마지막 HB 이후 10.7s 침묵
1711.76,0:28:31,DROP,n14,13,마지막 HB 이후 10.6s 침묵
1730.7,0:28:50,REJOIN,n11,10,이탈 지속 20.5s
1731.48,0:28:51,REJOIN,n10,9,이탈 지속 20.5s
1732.24,0:28:52,REJOIN,n14,13,이탈 지속 20.5s
1722.4,0:28:42,DROP,n09,8,마지막 HB 이후 10.6s 침묵
1733.0,0:28:52,REJOIN,n15,14,이탈 지속 24.3s
1733.75,0:28:53,REJOIN,n16,15,이탈 지속 25.9s
1741.36,0:29:01,REJOIN,n09,8,이탈 지속 19.0s
1745.19,0:29:05,DROP,n10,9,마지막 HB 이후 10.1s 침묵
1744.43,0:29:04,DROP,n11,10,마지막 HB 이후 10.9s 침묵
1745.94,0:29:05,DROP,n09,8,마지막 HB 이후 10.8s 침묵
1746.71,0:29:06,DROP,n14,13,마지막 HB 이후 10.1s 침묵
1748.25,0:29:08,DROP,n15,14,마지막 HB 이후 10.0s 침묵
1747.49,0:29:07,DROP,n16,15,마지막 HB 이후 10.8s 침묵
1762.55,0:29:22,REJOIN,n11,10,이탈 지속 18.1s
1763.34,0:29:23,REJOIN,n10,9,이탈 지속 18.1s
1764.09,0:29:24,REJOIN,n09,8,이탈 지속 18.2s
1764.86,0:29:24,REJOIN,n16,15,이탈 지속 17.4s
1765.61,0:29:25,REJOIN,n14,13,이탈 지속 18.9s
1766.37,0:29:26,REJOIN,n15,14,이탈 지속 18.1s
1776.29,0:29:36,DROP,n15,14,마지막 HB 이후 10.6s 침묵
1788.45,0:29:48,REJOIN,n15,14,이탈 지속 12.2s
1798.36,0:29:58,DROP,n15,14,마지막 HB 이후 10.6s 침묵
1810.49,0:30:10,REJOIN,n15,14,이탈 지속 12.1s
1820.41,0:30:20,DROP,n15,14,마지막 HB 이후 10.6s 침묵
1832.59,0:30:32,REJOIN,n15,14,이탈 지속 12.2s
1842.47,0:30:42,DROP,n15,14,마지막 HB 이후 10.6s 침묵
1843.25,0:30:43,DROP,n11,10,마지막 HB 이후 10.6s 침묵
1853.87,0:30:53,REJOIN,n15,14,이탈 지속 11.4s
1854.63,0:30:54,REJOIN,n11,10,이탈 지속 11.4s
1886.62,0:31:26,DROP,n15,14,마지막 HB 이후 10.1s 침묵
1888.14,0:31:28,DROP,n10,9,마지막 HB 이후 10.1s 침묵
