t_s,t_hms,event,label,node_id,detail
0.01,0:00:00,EXPECTED_DTR_RESET,,,"rst:0x1 (POWERON_RESET),boot:0x13 (SPI_FAST_FLASH_BOOT)"
1.09,0:00:01,ST,브리지,99,"{""type"":""ST"",""id"":99,""st"":""ALIVE"",""temp"":25,""ms"":775,""fake"":0,""nt"":0.775872}"
2.61,0:00:02,JOIN,브리지,99,
56.69,0:00:56,JOIN,n14,13,
57.46,0:00:57,JOIN,n10,9,
58.22,0:00:58,JOIN,n08,7,
58.22,0:00:58,JOIN,n11,10,
58.99,0:00:58,JOIN,n06,5,
59.0,0:00:59,JOIN,n07,6,
59.75,0:00:59,JOIN,n12,11,
60.56,0:01:00,JOIN,n16,15,
61.33,0:01:01,JOIN,n15,14,
62.1,0:01:02,JOIN,n04,3,
62.87,0:01:02,JOIN,n03,2,
120.33,0:02:00,BASELINE,,,노드 11대: n03|n04|n06|n07|n08|n10|n11|n12|n14|n15|n16
108.86,0:01:48,DROP,n03,2,마지막 HB 이후 11.5s 침묵
98.92,0:01:38,DROP,n07,6,마지막 HB 이후 21.4s 침묵
121.86,0:02:01,REJOIN,n07,6,이탈 지속 22.9s
127.22,0:02:07,REJOIN,n03,2,이탈 지속 18.4s
117.26,0:01:57,DROP,n04,3,마지막 HB 이후 10.7s 침묵
131.05,0:02:11,REJOIN,n04,3,이탈 지속 13.8s
121.86,0:02:01,DROP,n07,6,마지막 HB 이후 10.7s 침묵
132.58,0:02:12,REJOIN,n07,6,이탈 지속 10.7s
127.22,0:02:07,DROP,n03,2,마지막 HB 이후 10.7s 침묵
131.05,0:02:11,DROP,n04,3,마지막 HB 이후 10.7s 침묵
145.57,0:02:25,REJOIN,n03,2,이탈 지속 18.4s
138.69,0:02:18,DROP,n07,6,마지막 HB 이후 10.0s 침묵
148.91,0:02:28,RESET_MARKER,,,"rst:0xc (SW_CPU_RESET),boot:0x13 (SPI_FAST_FLASH_BOOT)"
139.45,0:02:19,DROP,n16,15,마지막 HB 이후 10.1s 침묵
149.99,0:02:29,ST,브리지,99,"{""type"":""ST"",""id"":99,""st"":""ALIVE"",""temp"":25,""ms"":773,""fake"":0,""nt"":0.773143}"
140.21,0:02:20,DROP,n12,11,마지막 HB 이후 10.8s 침묵
141.01,0:02:21,DROP,n15,14,마지막 HB 이후 10.0s 침묵
151.51,0:02:31,NT_WRAP,브리지,99,nt 147.6 -> 2.3 (감소 145.3)
141.77,0:02:21,DROP,n14,13,마지막 HB 이후 10.7s 침묵
142.53,0:02:22,DROP,n10,9,마지막 HB 이후 10.5s 침묵
143.29,0:02:23,DROP,n11,10,마지막 HB 이후 10.7s 침묵
144.05,0:02:24,DROP,n08,7,마지막 HB 이후 10.5s 침묵
144.81,0:02:24,DROP,n06,5,마지막 HB 이후 10.5s 침묵
145.57,0:02:25,DROP,n03,2,마지막 HB 이후 10.5s 침묵
171.89,0:02:51,REJOIN,n04,3,이탈 지속 40.8s
172.65,0:02:52,REJOIN,n10,9,이탈 지속 30.1s
173.41,0:02:53,REJOIN,n06,5,이탈 지속 28.6s
174.17,0:02:54,REJOIN,n08,7,이탈 지속 30.1s
174.92,0:02:54,REJOIN,n03,2,이탈 지속 29.4s
175.69,0:02:55,REJOIN,n16,15,이탈 지속 36.2s
177.24,0:02:57,REJOIN,n12,11,이탈 지속 37.0s
178.0,0:02:57,REJOIN,n15,14,이탈 지속 37.0s
178.76,0:02:58,REJOIN,n14,13,이탈 지속 37.0s
179.52,0:02:59,REJOIN,n07,6,이탈 지속 40.8s
181.03,0:03:01,REJOIN,n11,10,이탈 지속 37.7s
174.92,0:02:54,DROP,n03,2,마지막 HB 이후 10.7s 침묵
176.44,0:02:56,DROP,n04,3,마지막 HB 이후 10.7s 침묵
187.94,0:03:07,REJOIN,n03,2,이탈 지속 13.0s
181.8,0:03:01,DROP,n06,5,마지막 HB 이후 10.2s 침묵
182.58,0:03:02,DROP,n08,7,마지막 HB 이후 10.9s 침묵
183.35,0:03:03,DROP,n16,15,마지막 HB 이후 10.1s 침묵
184.1,0:03:04,DROP,n12,11,마지막 HB 이후 10.7s 침묵
184.86,0:03:04,DROP,n15,14,마지막 HB 이후 10.7s 침묵
195.53,0:03:15,REJOIN,n08,7,이탈 지속 12.9s
185.62,0:03:05,DROP,n14,13,마지막 HB 이후 10.7s 침묵
196.28,0:03:16,REJOIN,n06,5,이탈 지속 14.5s
197.05,0:03:17,REJOIN,n04,3,이탈 지속 20.6s
197.8,0:03:17,REJOIN,n12,11,이탈 지속 13.7s
198.6,0:03:18,REJOIN,n16,15,이탈 지속 15.3s
188.7,0:03:08,DROP,n07,6,마지막 HB 이후 10.7s 침묵
199.36,0:03:19,REJOIN,n15,14,이탈 지속 14.5s
189.46,0:03:09,DROP,n03,2,마지막 HB 이후 10.7s 침묵
200.12,0:03:20,REJOIN,n14,13,이탈 지속 14.5s
200.87,0:03:20,REJOIN,n03,2,이탈 지속 11.4s
202.39,0:03:22,REJOIN,n07,6,이탈 지속 13.7s
194.77,0:03:14,DROP,n11,10,마지막 HB 이후 10.7s 침묵
196.28,0:03:16,DROP,n06,5,마지막 HB 이후 10.7s 침묵
206.99,0:03:26,REJOIN,n06,5,이탈 지속 10.7s
197.05,0:03:17,DROP,n04,3,마지막 HB 이후 10.7s 침묵
198.6,0:03:18,DROP,n16,15,마지막 HB 이후 10.7s 침묵
199.36,0:03:19,DROP,n15,14,마지막 HB 이후 10.7s 침묵
200.12,0:03:20,DROP,n14,13,마지막 HB 이후 10.7s 침묵
210.83,0:03:30,REJOIN,n11,10,이탈 지속 16.1s
211.59,0:03:31,REJOIN,n16,15,이탈 지속 13.0s
201.64,0:03:21,DROP,n10,9,마지막 HB 이후 10.7s 침묵
203.16,0:03:23,DROP,n08,7,마지막 HB 이후 10.2s 침묵
204.72,0:03:24,DROP,n12,11,마지막 HB 이후 10.1s 침묵
216.12,0:03:36,REJOIN,n08,7,이탈 지속 13.0s
218.4,0:03:38,REJOIN,n12,11,이탈 지속 13.7s
210.07,0:03:30,DROP,n03,2,마지막 HB 이후 10.6s 침묵
220.71,0:03:40,REJOIN,n03,2,이탈 지속 10.6s
210.83,0:03:30,DROP,n11,10,마지막 HB 이후 10.6s 침묵
221.48,0:03:41,REJOIN,n14,13,이탈 지속 21.4s
222.23,0:03:42,REJOIN,n10,9,이탈 지속 20.6s
223.75,0:03:43,REJOIN,n15,14,이탈 지속 24.4s
225.31,0:03:45,REJOIN,n04,3,이탈 지속 28.3s
226.07,0:03:46,REJOIN,n11,10,이탈 지속 15.2s
216.12,0:03:36,DROP,n08,7,마지막 HB 이후 10.7s 침묵
226.83,0:03:46,REJOIN,n08,7,이탈 지속 10.7s
216.89,0:03:36,DROP,n06,5,마지막 HB 이후 10.7s 침묵
227.59,0:03:47,REJOIN,n06,5,이탈 지속 10.7s
218.4,0:03:38,DROP,n12,11,마지막 HB 이후 10.7s 침묵
229.11,0:03:49,REJOIN,n12,11,이탈 지속 10.7s
221.48,0:03:41,DROP,n14,13,마지막 HB 이후 10.7s 침묵
232.19,0:03:52,REJOIN,n14,13,이탈 지속 10.7s
224.51,0:03:44,DROP,n03,2,마지막 HB 이후 10.2s 침묵
225.31,0:03:45,DROP,n04,3,마지막 HB 이후 10.9s 침묵
227.59,0:03:47,DROP,n06,5,마지막 HB 이후 10.1s 침묵
238.25,0:03:58,REJOIN,n06,5,이탈 지속 10.7s
228.35,0:03:48,DROP,n16,15,마지막 HB 이후 10.7s 침묵
229.11,0:03:49,DROP,n12,11,마지막 HB 이후 10.7s 침묵
240.53,0:04:00,REJOIN,n16,15,이탈 지속 12.2s
230.67,0:03:50,DROP,n15,14,마지막 HB 이후 10.7s 침묵
241.33,0:04:01,REJOIN,n12,11,이탈 지속 12.2s
231.42,0:03:51,DROP,n10,9,마지막 HB 이후 10.7s 침묵
242.08,0:04:02,REJOIN,n15,14,이탈 지속 11.4s
232.19,0:03:52,DROP,n14,13,마지막 HB 이후 10.7s 침묵
242.85,0:04:02,REJOIN,n14,13,이탈 지속 10.7s
244.36,0:04:04,REJOIN,n10,9,이탈 지속 12.9s
245.12,0:04:05,REJOIN,n03,2,이탈 지속 20.6s
247.44,0:04:07,REJOIN,n04,3,이탈 지속 22.1s
239.77,0:03:59,DROP,n07,6,마지막 HB 이후 10.7s 침묵
252.04,0:04:12,REJOIN,n07,6,이탈 지속 12.3s
245.12,0:04:05,DROP,n03,2,마지막 HB 이후 10.7s 침묵
247.44,0:04:07,DROP,n04,3,마지막 HB 이후 10.2s 침묵
250.48,0:04:10,DROP,n14,13,마지막 HB 이후 10.2s 침묵
249.72,0:04:09,DROP,n15,14,마지막 HB 이후 10.9s 침묵
252.04,0:04:12,DROP,n07,6,마지막 HB 이후 10.7s 침묵
252.79,0:04:12,DROP,n10,9,마지막 HB 이후 10.9s 침묵
264.24,0:04:24,REJOIN,n10,9,이탈 지속 11.4s
254.31,0:04:14,DROP,n08,7,마지막 HB 이후 10.7s 침묵
265.0,0:04:25,REJOIN,n04,3,이탈 지속 17.6s
265.01,0:04:25,REJOIN,n03,2,이탈 지속 19.9s
255.07,0:04:15,DROP,n16,15,마지막 HB 이후 10.7s 침묵
265.78,0:04:25,REJOIN,n15,14,이탈 지속 16.1s
265.79,0:04:25,REJOIN,n07,6,이탈 지속 13.7s
267.32,0:04:27,REJOIN,n08,7,이탈 지속 13.0s
269.67,0:04:29,DROP,n15,14,마지막 HB 이후 10.7s 침묵
271.2,0:04:31,DROP,n04,3,마지막 HB 이후 10.7s 침묵
271.98,0:04:31,DROP,n10,9,마지막 HB 이후 10.7s 침묵
272.75,0:04:32,DROP,n08,7,마지막 HB 이후 10.7s 침묵
273.55,0:04:33,DROP,n11,10,마지막 HB 이후 10.7s 침묵
275.09,0:04:35,DROP,n06,5,마지막 HB 이후 10.1s 침묵
274.32,0:04:34,DROP,n12,11,마지막 HB 이후 10.9s 침묵
286.48,0:04:46,REJOIN,n14,13,이탈 지속 36.0s
283.45,0:04:43,DROP,n07,6,마지막 HB 이후 10.6s 침묵
284.22,0:04:44,DROP,n03,2,마지막 HB 이후 10.5s 침묵
286.48,0:04:46,DROP,n14,13,마지막 HB 이후 10.8s 침묵
323.42,0:05:23,REJOIN,n12,11,이탈 지속 49.1s
324.18,0:05:24,REJOIN,n10,9,이탈 지속 52.2s
324.94,0:05:24,REJOIN,n08,7,이탈 지속 52.2s
325.7,0:05:25,REJOIN,n06,5,이탈 지속 50.6s
326.49,0:05:26,REJOIN,n04,3,이탈 지속 55.3s
327.25,0:05:27,REJOIN,n16,15,이탈 지속 72.2s
328.77,0:05:28,REJOIN,n15,14,이탈 지속 59.1s
333.35,0:05:33,REJOIN,n14,13,이탈 지속 46.9s
324.18,0:05:24,DROP,n10,9,마지막 HB 이후 10.7s 침묵
326.49,0:05:26,DROP,n04,3,마지막 HB 이후 10.7s 침묵
337.19,0:05:37,REJOIN,n04,3,이탈 지속 10.7s
328.77,0:05:28,DROP,n15,14,마지막 HB 이후 10.7s 침묵
339.47,0:05:39,REJOIN,n10,9,이탈 지속 15.3s
333.35,0:05:33,DROP,n14,13,마지막 HB 이후 10.9s 침묵
337.19,0:05:37,DROP,n04,3,마지막 HB 이후 10.6s 침묵
337.95,0:05:37,DROP,n08,7,마지막 HB 이후 10.6s 침묵
348.53,0:05:48,REJOIN,n08,7,이탈 지속 10.6s
338.71,0:05:38,DROP,n06,5,마지막 HB 이후 10.6s 침묵
349.29,0:05:49,REJOIN,n11,10,이탈 지속 75.7s
339.47,0:05:39,DROP,n10,9,마지막 HB 이후 10.6s 침묵
350.05,0:05:50,REJOIN,n03,2,이탈 지속 65.8s
340.23,0:05:40,DROP,n16,15,마지막 HB 이후 10.6s 침묵
350.81,0:05:50,REJOIN,n07,6,이탈 지속 67.4s
340.99,0:05:40,DROP,n12,11,마지막 HB 이후 10.6s 침묵
351.56,0:05:51,REJOIN,n14,13,이탈 지속 18.2s
352.33,0:05:52,REJOIN,n15,14,이탈 지속 23.6s
353.12,0:05:53,REJOIN,n10,9,이탈 지속 13.6s
356.92,0:05:56,REJOIN,n04,3,이탈 지속 19.7s
348.53,0:05:48,DROP,n08,7,마지막 HB 이후 10.9s 침묵
360.75,0:06:00,REJOIN,n06,5,이탈 지속 22.0s
362.27,0:06:02,REJOIN,n16,15,이탈 지속 22.0s
352.33,0:05:52,DROP,n15,14,마지막 HB 이후 10.7s 침묵
363.03,0:06:03,REJOIN,n12,11,이탈 지속 22.0s
363.83,0:06:03,REJOIN,n08,7,이탈 지속 15.3s
353.88,0:05:53,DROP,n11,10,마지막 HB 이후 10.7s 침묵
355.4,0:05:55,DROP,n07,6,마지막 HB 이후 10.7s 침묵
357.68,0:05:57,DROP,n03,2,마지막 HB 이후 10.7s 침묵
358.47,0:05:58,DROP,n14,13,마지막 HB 이후 10.7s 침묵
359.99,0:05:59,DROP,n10,9,마지막 HB 이후 10.1s 침묵
370.64,0:06:10,REJOIN,n11,10,이탈 지속 16.8s
371.4,0:06:11,REJOIN,n14,13,이탈 지속 12.9s
361.51,0:06:01,DROP,n04,3,마지막 HB 이후 10.6s 침묵
372.16,0:06:12,REJOIN,n07,6,이탈 지속 16.8s
372.92,0:06:12,REJOIN,n03,2,이탈 지속 15.2s
373.68,0:06:13,REJOIN,n15,14,이탈 지속 21.4s
363.83,0:06:03,DROP,n08,7,마지막 HB 이후 10.6s 침묵
364.59,0:06:04,DROP,n06,5,마지막 HB 이후 10.6s 침묵
365.35,0:06:05,DROP,n16,15,마지막 HB 이후 10.6s 침묵
366.11,0:06:06,DROP,n12,11,마지막 HB 이후 10.6s 침묵
381.35,0:06:21,REJOIN,n06,5,이탈 지속 16.8s
371.4,0:06:11,DROP,n14,13,마지막 HB 이후 10.7s 침묵
382.87,0:06:22,REJOIN,n04,3,이탈 지속 21.4s
384.39,0:06:24,REJOIN,n16,15,이탈 지속 19.0s
375.24,0:06:15,DROP,n03,2,마지막 HB 이후 10.7s 침묵
385.95,0:06:25,REJOIN,n12,11,이탈 지속 19.8s
381.35,0:06:21,DROP,n06,5,마지막 HB 이후 10.1s 침묵
384.39,0:06:24,DROP,n16,15,마지막 HB 이후 10.1s 침묵
385.19,0:06:25,DROP,n07,6,마지막 HB 이후 10.6s 침묵
385.95,0:06:25,DROP,n12,11,마지막 HB 이후 10.6s 침묵
396.56,0:06:36,REJOIN,n03,2,이탈 지속 21.3s
386.71,0:06:26,DROP,n15,14,마지막 HB 이후 10.6s 침묵
397.32,0:06:37,REJOIN,n14,13,이탈 지속 25.9s
388.23,0:06:28,DROP,n11,10,마지막 HB 이후 10.6s 침묵
398.83,0:06:38,REJOIN,n11,10,이탈 지속 10.6s
400.35,0:06:40,REJOIN,n07,6,이탈 지속 15.2s
401.15,0:06:41,REJOIN,n10,9,이탈 지속 41.2s
401.9,0:06:41,REJOIN,n15,14,이탈 지속 15.2s
402.66,0:06:42,REJOIN,n16,15,이탈 지속 18.3s
395.8,0:06:35,DROP,n04,3,마지막 HB 이후 10.7s 침묵
407.25,0:06:47,REJOIN,n12,11,이탈 지속 21.3s
410.29,0:06:50,REJOIN,n04,3,이탈 지속 14.5s
402.66,0:06:42,DROP,n16,15,마지막 HB 이후 10.7s 침묵
413.37,0:06:53,REJOIN,n08,7,이탈 지속 49.5s
403.42,0:06:43,DROP,n03,2,마지막 HB 이후 10.7s 침묵
407.25,0:06:47,DROP,n12,11,마지막 HB 이후 10.2s 침묵
410.29,0:06:50,DROP,n04,3,마지막 HB 이후 10.1s 침묵
411.05,0:06:51,DROP,n07,6,마지막 HB 이후 10.6s 침묵
411.85,0:06:51,DROP,n10,9,마지막 HB 이후 10.6s 침묵
413.37,0:06:53,DROP,n08,7,마지막 HB 이후 10.1s 침묵
412.61,0:06:52,DROP,n15,14,마지막 HB 이후 10.8s 침묵
414.13,0:06:54,DROP,n11,10,마지막 HB 이후 10.8s 침묵
414.89,0:06:54,DROP,n14,13,마지막 HB 이후 10.1s 침묵
434.51,0:07:14,REJOIN,n12,11,이탈 지속 27.3s
435.26,0:07:15,REJOIN,n07,6,이탈 지속 24.2s
436.03,0:07:16,REJOIN,n06,5,이탈 지속 54.7s
436.79,0:07:16,REJOIN,n08,7,이탈 지속 23.4s
437.55,0:07:17,REJOIN,n16,15,이탈 지속 34.9s
441.38,0:07:21,REJOIN,n04,3,이탈 지속 31.1s
443.71,0:07:23,REJOIN,n14,13,이탈 지속 28.8s
435.26,0:07:15,DROP,n07,6,마지막 HB 이후 10.7s 침묵
447.52,0:07:27,REJOIN,n10,9,이탈 지속 35.7s
449.08,0:07:29,REJOIN,n15,14,이탈 지속 36.5s
451.37,0:07:31,REJOIN,n03,2,이탈 지속 48.0s
444.47,0:07:24,DROP,n06,5,마지막 HB 이후 10.9s 침묵
445.24,0:07:25,DROP,n08,7,마지막 HB 이후 10.2s 침묵
446.76,0:07:26,DROP,n12,11,마지막 HB 이후 10.1s 침묵
445.99,0:07:25,DROP,n16,15,마지막 HB 이후 10.9s 침묵
449.84,0:07:29,DROP,n14,13,마지막 HB 이후 10.1s 침묵
449.08,0:07:29,DROP,n15,14,마지막 HB 이후 10.8s 침묵
451.37,0:07:31,DROP,n03,2,마지막 HB 이후 10.1s 침묵
450.6,0:07:30,DROP,n04,3,마지막 HB 이후 10.8s 침묵
452.13,0:07:32,DROP,n10,9,마지막 HB 이후 10.8s 침묵
467.22,0:07:47,REJOIN,n14,13,이탈 지속 17.4s
467.98,0:07:47,REJOIN,n10,9,이탈 지속 15.8s
468.74,0:07:48,REJOIN,n11,10,이탈 지속 54.6s
471.04,0:07:51,REJOIN,n03,2,이탈 지속 19.7s
472.56,0:07:52,REJOIN,n04,3,이탈 지속 22.0s
474.84,0:07:54,REJOIN,n07,6,이탈 지속 39.6s
477.9,0:07:57,REJOIN,n15,14,이탈 지속 28.8s
468.74,0:07:48,DROP,n11,10,마지막 HB 이후 10.7s 침묵
479.41,0:07:59,REJOIN,n08,7,이탈 지속 34.2s
480.97,0:08:00,REJOIN,n06,5,이탈 지속 36.5s
471.04,0:07:51,DROP,n03,2,마지막 HB 이후 10.7s 침묵
481.73,0:08:01,REJOIN,n12,11,이탈 지속 35.0s
482.49,0:08:02,REJOIN,n03,2,이탈 지속 11.4s
483.26,0:08:03,REJOIN,n16,15,이탈 지속 37.3s
474.84,0:07:54,DROP,n07,6,마지막 HB 이후 10.7s 침묵
477.9,0:07:57,DROP,n15,14,마지막 HB 이후 10.7s 침묵
480.18,0:08:00,DROP,n04,3,마지막 HB 이후 10.7s 침묵
490.89,0:08:10,REJOIN,n04,3,이탈 지속 10.7s
491.68,0:08:11,REJOIN,n11,10,이탈 지속 22.9s
482.49,0:08:02,DROP,n03,2,마지막 HB 이후 10.7s 침묵
496.25,0:08:16,REJOIN,n07,6,이탈 지속 21.4s
500.08,0:08:20,REJOIN,n03,2,이탈 지속 17.6s
501.6,0:08:21,REJOIN,n15,14,이탈 지속 23.7s
491.68,0:08:11,DROP,n11,10,마지막 HB 이후 10.7s 침묵
502.4,0:08:22,REJOIN,n11,10,이탈 지속 10.7s
493.97,0:08:13,DROP,n04,3,마지막 HB 이후 10.7s 침묵
495.49,0:08:15,DROP,n14,13,마지막 HB 이후 10.7s 침묵
506.96,0:08:26,REJOIN,n14,13,이탈 지속 11.5s
497.05,0:08:17,DROP,n10,9,마지막 HB 이후 10.7s 침묵
497.8,0:08:17,DROP,n08,7,마지막 HB 이후 10.7s 침묵
498.57,0:08:18,DROP,n06,5,마지막 HB 이후 10.7s 침묵
499.32,0:08:19,DROP,n16,15,마지막 HB 이후 10.7s 침묵
500.84,0:08:20,DROP,n12,11,마지막 HB 이후 10.7s 침묵
506.96,0:08:26,DROP,n14,13,마지막 HB 이후 10.7s 침묵
519.22,0:08:39,REJOIN,n04,3,이탈 지속 25.3s
524.55,0:08:44,RESET_MARKER,,,"rst:0xc (SW_CPU_RESET),boot:0x13 (SPI_FAST_FLASH_BOOT)"
525.68,0:08:45,ST,브리지,99,"{""type"":""ST"",""id"":99,""st"":""ALIVE"",""temp"":25,""ms"":820,""fake"":0,""nt"":0.820821}"
527.19,0:08:47,NT_WRAP,브리지,99,nt 373.8 -> 2.3 (감소 371.5)
518.46,0:08:38,DROP,n03,2,마지막 HB 이후 10.2s 침묵
519.22,0:08:39,DROP,n04,3,마지막 HB 이후 10.5s 침묵
522.26,0:08:42,DROP,n07,6,마지막 HB 이후 10.5s 침묵
523.02,0:08:43,DROP,n15,14,마지막 HB 이후 10.2s 침묵
523.81,0:08:43,DROP,n11,10,마지막 HB 이후 10.4s 침묵
553.58,0:09:13,REJOIN,n04,3,이탈 지속 34.4s
554.34,0:09:14,REJOIN,n14,13,이탈 지속 47.4s
555.1,0:09:15,REJOIN,n12,11,이탈 지속 54.3s
555.86,0:09:15,REJOIN,n10,9,이탈 지속 58.8s
556.62,0:09:16,REJOIN,n07,6,이탈 지속 34.4s
557.38,0:09:17,REJOIN,n08,7,이탈 지속 59.6s
558.17,0:09:18,REJOIN,n06,5,이탈 지속 59.6s
558.93,0:09:18,REJOIN,n16,15,이탈 지속 59.6s
560.45,0:09:20,REJOIN,n03,2,이탈 지속 42.0s
553.58,0:09:13,DROP,n04,3,마지막 HB 이후 10.7s 침묵
564.29,0:09:24,REJOIN,n15,14,이탈 지속 41.3s
566.57,0:09:26,REJOIN,n04,3,이탈 지속 13.0s
556.62,0:09:16,DROP,n07,6,마지막 HB 이후 10.7s 침묵
570.4,0:09:30,REJOIN,n11,10,이탈 지속 46.6s
560.45,0:09:20,DROP,n03,2,마지막 HB 이후 10.7s 침묵
564.29,0:09:24,DROP,n15,14,마지막 HB 이후 10.9s 침묵
566.57,0:09:26,DROP,n04,3,마지막 HB 이후 10.2s 침묵
577.99,0:09:37,REJOIN,n07,6,이탈 지속 21.4s
578.76,0:09:38,REJOIN,n03,2,이탈 지속 18.3s
568.87,0:09:28,DROP,n10,9,마지막 HB 이후 10.7s 침묵
579.53,0:09:39,REJOIN,n15,14,이탈 지속 15.2s
569.64,0:09:29,DROP,n08,7,마지막 HB 이후 10.6s 침묵
571.16,0:09:31,DROP,n06,5,마지막 HB 이후 10.6s 침묵
571.92,0:09:31,DROP,n16,15,마지막 HB 이후 10.6s 침묵
572.68,0:09:32,DROP,n12,11,마지막 HB 이후 10.6s 침묵
573.44,0:09:33,DROP,n14,13,마지막 HB 이후 10.7s 침묵
586.37,0:09:46,DROP,n11,10,마지막 HB 이후 10.1s 침묵
587.13,0:09:47,DROP,n07,6,마지막 HB 이후 10.6s 침묵
598.46,0:09:58,REJOIN,n14,13,이탈 지속 25.0s
588.66,0:09:48,DROP,n15,14,마지막 HB 이후 10.6s 침묵
599.22,0:09:59,REJOIN,n12,11,이탈 지속 26.5s
602.28,0:10:02,REJOIN,n04,3,이탈 지속 35.7s
603.04,0:10:03,REJOIN,n10,9,이탈 지속 34.2s
