t_s,t_hms,event,label,node_id,detail
0.01,0:00:00,EXPECTED_DTR_RESET,,,"rst:0x1 (POWERON_RESET),boot:0x13 (SPI_FAST_FLASH_BOOT)"
1.11,0:00:01,ST,브리지,99,"{""type"":""ST"",""id"":99,""st"":""ALIVE"",""temp"":25,""ms"":786,""fake"":0,""nt"":0.786681}"
2.62,0:00:02,JOIN,브리지,99,
18.48,0:00:18,JOIN,n03,2,
19.24,0:00:19,JOIN,n08,7,
20.0,0:00:19,JOIN,n06,5,
20.76,0:00:20,JOIN,n07,6,
21.52,0:00:21,JOIN,n15,14,
22.28,0:00:22,JOIN,n12,11,
23.05,0:00:23,JOIN,n16,15,
23.81,0:00:23,JOIN,n14,13,
24.57,0:00:24,JOIN,n11,10,
25.33,0:00:25,JOIN,n10,9,
32.94,0:00:32,JOIN,n04,3,
120.37,0:02:00,BASELINE,,,노드 11대: n03|n04|n06|n07|n08|n10|n11|n12|n14|n15|n16
105.89,0:01:45,DROP,n03,2,마지막 HB 이후 14.5s 침묵
115.04,0:01:55,DROP,n04,3,마지막 HB 이후 10.7s 침묵
125.71,0:02:05,REJOIN,n03,2,이탈 지속 19.8s
125.71,0:02:05,DROP,n03,2,마지막 HB 이후 10.7s 침묵
136.37,0:02:16,REJOIN,n03,2,이탈 지속 10.7s
136.37,0:02:16,DROP,n03,2,마지막 HB 이후 10.7s 침묵
138.65,0:02:18,DROP,n08,7,마지막 HB 이후 10.4s 침묵
139.41,0:02:19,DROP,n06,5,마지막 HB 이후 10.7s 침묵
140.19,0:02:20,DROP,n07,6,마지막 HB 이후 10.9s 침묵
140.95,0:02:20,DROP,n16,15,마지막 HB 이후 10.2s 침묵
141.71,0:02:21,DROP,n15,14,마지막 HB 이후 10.4s 침묵
142.47,0:02:22,DROP,n12,11,마지막 HB 이후 10.1s 침묵
152.62,0:02:32,RESET_MARKER,,,"rst:0xc (SW_CPU_RESET),boot:0x13 (SPI_FAST_FLASH_BOOT)"
143.23,0:02:23,DROP,n14,13,마지막 HB 이후 10.0s 침묵
153.7,0:02:33,ST,브리지,99,"{""type"":""ST"",""id"":99,""st"":""ALIVE"",""temp"":25,""ms"":776,""fake"":0,""nt"":0.776054}"
143.99,0:02:23,DROP,n11,10,마지막 HB 이후 10.7s 침묵
144.75,0:02:24,DROP,n10,9,마지막 HB 이후 10.5s 침묵
155.22,0:02:35,NT_WRAP,브리지,99,nt 146.7 -> 2.3 (감소 144.5)
212.57,0:03:32,REJOIN,n10,9,이탈 지속 67.8s
213.33,0:03:33,REJOIN,n08,7,이탈 지속 74.7s
214.09,0:03:34,REJOIN,n16,15,이탈 지속 73.1s
214.84,0:03:34,REJOIN,n12,11,이탈 지속 72.4s
215.61,0:03:35,REJOIN,n07,6,이탈 지속 75.4s
216.36,0:03:36,REJOIN,n06,5,이탈 지속 76.9s
217.12,0:03:37,REJOIN,n15,14,이탈 지속 75.4s
217.9,0:03:37,REJOIN,n14,13,이탈 지속 74.7s
218.66,0:03:38,REJOIN,n11,10,이탈 지속 74.7s
220.18,0:03:40,REJOIN,n04,3,이탈 지속 105.1s
220.18,0:03:40,NT_WRAP,n04,3,nt 3227.5 -> 10.4 (감소 3217.0)
221.69,0:03:41,REJOIN,n03,2,이탈 지속 85.3s
222.45,0:03:42,DROP,n16,15,마지막 HB 이후 10.6s 침묵
223.24,0:03:43,DROP,n06,5,마지막 HB 이후 10.6s 침묵
223.99,0:03:43,DROP,n07,6,마지막 HB 이후 10.6s 침묵
224.76,0:03:44,DROP,n12,11,마지막 HB 이후 10.6s 침묵
235.39,0:03:55,REJOIN,n06,5,이탈 지속 12.2s
225.51,0:03:45,DROP,n15,14,마지막 HB 이후 10.6s 침묵
236.14,0:03:56,REJOIN,n12,11,이탈 지속 11.4s
226.28,0:03:46,DROP,n14,13,마지막 HB 이후 10.6s 침묵
236.9,0:03:56,REJOIN,n07,6,이탈 지속 12.9s
227.03,0:03:47,DROP,n11,10,마지막 HB 이후 10.6s 침묵
237.66,0:03:57,REJOIN,n16,15,이탈 지속 15.2s
227.79,0:03:47,DROP,n03,2,마지막 HB 이후 10.6s 침묵
238.42,0:03:58,REJOIN,n15,14,이탈 지속 12.9s
228.57,0:03:48,DROP,n04,3,마지막 HB 이후 10.6s 침묵
239.19,0:03:59,REJOIN,n14,13,이탈 지속 12.9s
229.33,0:03:49,DROP,n10,9,마지막 HB 이후 10.6s 침묵
239.96,0:03:59,REJOIN,n11,10,이탈 지속 12.9s
240.71,0:04:00,REJOIN,n03,2,이탈 지속 12.9s
241.47,0:04:01,REJOIN,n10,9,이탈 지속 12.1s
242.99,0:04:02,REJOIN,n04,3,이탈 지속 14.4s
242.99,0:04:02,DROP,n04,3,마지막 HB 이후 10.2s 침묵
243.75,0:04:03,DROP,n03,2,마지막 HB 이후 10.7s 침묵
246.05,0:04:06,DROP,n12,11,마지막 HB 이후 10.1s 침묵
256.69,0:04:16,REJOIN,n04,3,이탈 지속 13.7s
246.81,0:04:06,DROP,n07,6,마지막 HB 이후 10.7s 침묵
247.57,0:04:07,DROP,n15,14,마지막 HB 이후 10.6s 침묵
249.09,0:04:09,DROP,n11,10,마지막 HB 이후 10.1s 침묵
248.33,0:04:08,DROP,n14,13,마지막 HB 이후 10.9s 침묵
259.73,0:04:19,REJOIN,n07,6,이탈 지속 12.9s
249.86,0:04:09,DROP,n10,9,마지막 HB 이후 10.6s 침묵
261.26,0:04:21,REJOIN,n15,14,이탈 지속 13.7s
262.02,0:04:22,REJOIN,n14,13,이탈 지속 13.7s
252.14,0:04:12,DROP,n06,5,마지막 HB 이후 10.6s 침묵
262.78,0:04:22,REJOIN,n03,2,이탈 지속 19.0s
263.53,0:04:23,REJOIN,n11,10,이탈 지속 14.4s
264.3,0:04:24,REJOIN,n10,9,이탈 지속 14.4s
265.05,0:04:25,REJOIN,n12,11,이탈 지속 19.0s
265.83,0:04:25,REJOIN,n06,5,이탈 지속 13.7s
256.69,0:04:16,DROP,n04,3,마지막 HB 이후 10.7s 침묵
267.35,0:04:27,REJOIN,n04,3,이탈 지속 10.7s
262.78,0:04:22,DROP,n03,2,마지막 HB 이후 10.7s 침묵
267.35,0:04:27,DROP,n04,3,마지막 HB 이후 10.1s 침묵
266.59,0:04:26,DROP,n08,7,마지막 HB 이후 10.9s 침묵
268.11,0:04:28,DROP,n16,15,마지막 HB 이후 10.6s 침묵
278.74,0:04:38,REJOIN,n16,15,이탈 지속 10.6s
268.87,0:04:28,DROP,n07,6,마지막 HB 이후 10.6s 침묵
279.51,0:04:39,REJOIN,n07,6,이탈 지속 10.6s
283.31,0:04:43,REJOIN,n03,2,이탈 지속 20.5s
273.45,0:04:33,DROP,n10,9,마지막 HB 이후 10.6s 침묵
284.08,0:04:44,REJOIN,n10,9,이탈 지속 10.6s
274.21,0:04:34,DROP,n06,5,마지막 HB 이후 10.6s 침묵
284.83,0:04:44,REJOIN,n04,3,이탈 지속 17.5s
285.59,0:04:45,REJOIN,n06,5,이탈 지속 11.4s
286.35,0:04:46,REJOIN,n08,7,이탈 지속 19.8s
283.31,0:04:43,DROP,n03,2,마지막 HB 이후 10.9s 침묵
294.74,0:04:54,REJOIN,n03,2,이탈 지속 11.4s
284.83,0:04:44,DROP,n04,3,마지막 HB 이후 10.7s 침묵
288.65,0:04:48,DROP,n15,14,마지막 HB 이후 10.2s 침묵
290.17,0:04:50,DROP,n12,11,마지막 HB 이후 10.1s 침묵
289.41,0:04:49,DROP,n14,13,마지막 HB 이후 10.9s 침묵
290.93,0:04:50,DROP,n11,10,마지막 HB 이후 10.6s 침묵
291.69,0:04:51,DROP,n10,9,마지막 HB 이후 10.6s 침묵
302.34,0:05:02,REJOIN,n15,14,이탈 지속 13.7s
292.46,0:04:52,DROP,n06,5,마지막 HB 이후 10.6s 침묵
303.11,0:05:03,REJOIN,n12,11,이탈 지속 12.9s
293.23,0:04:53,DROP,n08,7,마지막 HB 이후 10.6s 침묵
303.87,0:05:03,REJOIN,n14,13,이탈 지속 14.5s
304.62,0:05:04,REJOIN,n11,10,이탈 지속 13.7s
294.74,0:04:54,DROP,n03,2,마지막 HB 이후 10.6s 침묵
305.39,0:05:05,REJOIN,n04,3,이탈 지속 20.6s
306.14,0:05:06,REJOIN,n03,2,이탈 지속 11.4s
306.9,0:05:06,REJOIN,n10,9,이탈 지속 15.2s
307.66,0:05:07,REJOIN,n08,7,이탈 지속 14.4s
308.44,0:05:08,REJOIN,n06,5,이탈 지속 16.0s
305.39,0:05:05,DROP,n04,3,마지막 HB 이후 10.7s 침묵
316.81,0:05:16,REJOIN,n04,3,이탈 지속 11.4s
311.48,0:05:11,DROP,n12,11,마지막 HB 이후 10.1s 침묵
310.71,0:05:10,DROP,n15,14,마지막 HB 이후 10.9s 침묵
312.24,0:05:12,DROP,n14,13,마지막 HB 이후 10.6s 침묵
313.0,0:05:12,DROP,n11,10,마지막 HB 이후 10.6s 침묵
323.63,0:05:23,REJOIN,n12,11,이탈 지속 12.2s
313.77,0:05:13,DROP,n10,9,마지막 HB 이후 10.6s 침묵
324.4,0:05:24,REJOIN,n15,14,이탈 지속 13.7s
314.53,0:05:14,DROP,n03,2,마지막 HB 이후 10.6s 침묵
325.16,0:05:25,REJOIN,n11,10,이탈 지속 12.2s
315.29,0:05:15,DROP,n08,7,마지막 HB 이후 10.6s 침묵
325.92,0:05:25,REJOIN,n14,13,이탈 지속 13.7s
316.05,0:05:16,DROP,n06,5,마지막 HB 이후 10.6s 침묵
327.44,0:05:27,REJOIN,n10,9,이탈 지속 13.7s
317.57,0:05:17,DROP,n07,6,마지막 HB 이후 10.6s 침묵
328.2,0:05:28,REJOIN,n08,7,이탈 지속 12.9s
328.96,0:05:28,REJOIN,n06,5,이탈 지속 12.9s
329.73,0:05:29,REJOIN,n07,6,이탈 지속 12.2s
334.29,0:05:34,REJOIN,n03,2,이탈 지속 19.8s
326.68,0:05:26,DROP,n04,3,마지막 HB 이후 10.7s 침묵
337.35,0:05:37,REJOIN,n04,3,이탈 지속 10.7s
332.77,0:05:32,DROP,n14,13,마지막 HB 이후 10.1s 침묵
332.01,0:05:32,DROP,n15,14,마지막 HB 이후 10.9s 침묵
334.29,0:05:34,DROP,n03,2,마지막 HB 이후 10.1s 침묵
333.53,0:05:33,DROP,n11,10,마지막 HB 이후 10.9s 침묵
335.07,0:05:35,DROP,n10,9,마지막 HB 이후 10.6s 침묵
335.83,0:05:35,DROP,n08,7,마지막 HB 이후 10.6s 침묵
346.46,0:05:46,REJOIN,n15,14,이탈 지속 14.5s
336.58,0:05:36,DROP,n06,5,마지막 HB 이후 10.6s 침묵
347.22,0:05:47,REJOIN,n14,13,이탈 지속 14.4s
338.1,0:05:38,DROP,n07,6,마지막 HB 이후 10.6s 침묵
348.74,0:05:48,REJOIN,n11,10,이탈 지속 15.2s
349.5,0:05:49,REJOIN,n10,9,이탈 지속 14.4s
350.25,0:05:50,REJOIN,n03,2,이탈 지속 16.0s
351.03,0:05:51,REJOIN,n08,7,이탈 지속 15.2s
351.79,0:05:51,REJOIN,n06,5,이탈 지속 15.2s
353.31,0:05:53,REJOIN,n07,6,이탈 지속 15.2s
344.93,0:05:44,DROP,n04,3,마지막 HB 이후 10.7s 침묵
357.88,0:05:57,REJOIN,n04,3,이탈 지속 13.0s
350.25,0:05:50,DROP,n03,2,마지막 HB 이후 10.7s 침묵
361.7,0:06:01,REJOIN,n03,2,이탈 지속 11.4s
354.07,0:05:54,DROP,n15,14,마지막 HB 이후 10.1s 침묵
354.82,0:05:54,DROP,n12,11,마지막 HB 이후 10.9s 침묵
355.59,0:05:55,DROP,n14,13,마지막 HB 이후 10.1s 침묵
366.23,0:06:06,REJOIN,n12,11,이탈 지속 11.4s
356.36,0:05:56,DROP,n11,10,마지막 HB 이후 10.6s 침묵
367.01,0:06:07,REJOIN,n11,10,이탈 지속 10.6s
357.12,0:05:57,DROP,n10,9,마지막 HB 이후 10.6s 침묵
367.77,0:06:07,REJOIN,n14,13,이탈 지속 12.2s
357.88,0:05:57,DROP,n04,3,마지막 HB 이후 10.6s 침묵
368.52,0:06:08,REJOIN,n10,9,이탈 지속 11.4s
358.64,0:05:58,DROP,n06,5,마지막 HB 이후 10.6s 침묵
369.29,0:06:09,REJOIN,n04,3,이탈 지속 11.4s
359.4,0:05:59,DROP,n08,7,마지막 HB 이후 10.6s 침묵
370.04,0:06:10,REJOIN,n08,7,이탈 지속 10.6s
360.16,0:06:00,DROP,n07,6,마지막 HB 이후 10.6s 침묵
370.8,0:06:10,REJOIN,n07,6,이탈 지속 10.6s
360.92,0:06:00,DROP,n16,15,마지막 HB 이후 10.6s 침묵
371.56,0:06:11,REJOIN,n16,15,이탈 지속 10.6s
361.7,0:06:01,DROP,n03,2,마지막 HB 이후 10.6s 침묵
372.34,0:06:12,REJOIN,n06,5,이탈 지속 13.7s
373.09,0:06:13,REJOIN,n15,14,이탈 지속 19.0s
370.8,0:06:10,DROP,n07,6,마지막 HB 이후 10.1s 침묵
370.04,0:06:10,DROP,n08,7,마지막 HB 이후 10.9s 침묵
371.56,0:06:11,DROP,n16,15,마지막 HB 이후 10.6s 침묵
382.98,0:06:22,REJOIN,n08,7,이탈 지속 12.9s
373.09,0:06:13,DROP,n15,14,마지막 HB 이후 10.6s 침묵
373.85,0:06:13,DROP,n12,11,마지막 HB 이후 10.6s 침묵
384.5,0:06:24,REJOIN,n07,6,이탈 지속 13.7s
374.61,0:06:14,DROP,n14,13,마지막 HB 이후 10.6s 침묵
385.26,0:06:25,REJOIN,n15,14,이탈 지속 12.2s
375.37,0:06:15,DROP,n11,10,마지막 HB 이후 10.6s 침묵
386.02,0:06:26,REJOIN,n12,11,이탈 지속 12.2s
386.77,0:06:26,REJOIN,n03,2,이탈 지속 25.1s
387.54,0:06:27,REJOIN,n14,13,이탈 지속 12.9s
388.31,0:06:28,REJOIN,n16,15,이탈 지속 16.7s
389.07,0:06:29,REJOIN,n11,10,이탈 지속 13.7s
383.74,0:06:23,DROP,n04,3,마지막 HB 이후 10.7s 침묵
392.11,0:06:32,DROP,n07,6,마지막 HB 이후 10.1s 침묵
392.87,0:06:32,DROP,n16,15,마지막 HB 이후 10.6s 침묵
393.65,0:06:33,DROP,n15,14,마지막 HB 이후 10.6s 침묵
394.4,0:06:34,DROP,n03,2,마지막 HB 이후 10.6s 침묵
405.04,0:06:45,REJOIN,n03,2,이탈 지속 10.6s
395.17,0:06:35,DROP,n12,11,마지막 HB 이후 10.6s 침묵
405.8,0:06:45,REJOIN,n07,6,이탈 지속 13.7s
395.92,0:06:35,DROP,n14,13,마지막 HB 이후 10.6s 침묵
406.56,0:06:46,REJOIN,n15,14,이탈 지속 12.9s
396.69,0:06:36,DROP,n10,9,마지막 HB 이후 10.6s 침묵
397.44,0:06:37,DROP,n11,10,마지막 HB 이후 10.6s 침묵
408.08,0:06:48,REJOIN,n12,11,이탈 지속 12.9s
408.84,0:06:48,REJOIN,n16,15,이탈 지속 16.0s
409.61,0:06:49,REJOIN,n14,13,이탈 지속 13.7s
410.37,0:06:50,REJOIN,n11,10,이탈 지속 12.9s
411.13,0:06:51,REJOIN,n10,9,이탈 지속 14.4s
407.32,0:06:47,DROP,n03,2,마지막 HB 이후 10.7s 침묵
414.17,0:06:54,DROP,n16,15,마지막 HB 이후 10.6s 침묵
414.95,0:06:54,DROP,n15,14,마지막 HB 이후 10.6s 침묵
415.7,0:06:55,DROP,n12,11,마지막 HB 이후 10.6s 침묵
426.32,0:07:06,REJOIN,n03,2,이탈 지속 19.0s
416.46,0:06:56,DROP,n11,10,마지막 HB 이후 10.6s 침묵
427.09,0:07:07,REJOIN,n04,3,이탈 지속 43.3s
417.22,0:06:57,DROP,n14,13,마지막 HB 이후 10.6s 침묵
417.98,0:06:57,DROP,n08,7,마지막 HB 이후 10.6s 침묵
429.36,0:07:09,REJOIN,n16,15,이탈 지속 15.2s
419.5,0:06:59,DROP,n10,9,마지막 HB 이후 10.6s 침묵
430.12,0:07:10,REJOIN,n15,14,이탈 지속 15.2s
420.27,0:07:00,DROP,n06,5,마지막 HB 이후 10.6s 침묵
430.89,0:07:10,REJOIN,n12,11,이탈 지속 15.2s
431.66,0:07:11,REJOIN,n14,13,이탈 지속 14.4s
432.41,0:07:12,REJOIN,n11,10,이탈 지속 15.9s
433.17,0:07:13,REJOIN,n10,9,이탈 지속 13.7s
433.93,0:07:13,REJOIN,n08,7,이탈 지속 15.9s
434.69,0:07:14,REJOIN,n06,5,이탈 지속 14.4s
427.09,0:07:07,DROP,n04,3,마지막 HB 이후 10.7s 침묵
428.6,0:07:08,DROP,n03,2,마지막 HB 이후 10.7s 침묵
440.02,0:07:20,REJOIN,n04,3,이탈 지속 12.9s
437.75,0:07:17,DROP,n12,11,마지막 HB 이후 10.1s 침묵
436.99,0:07:16,DROP,n15,14,마지막 HB 이후 10.9s 침묵
438.5,0:07:18,DROP,n11,10,마지막 HB 이후 10.9s 침묵
439.27,0:07:19,DROP,n14,13,마지막 HB 이후 10.1s 침묵
440.02,0:07:20,DROP,n04,3,마지막 HB 이후 10.9s 침묵
440.79,0:07:20,DROP,n10,9,마지막 HB 이후 10.1s 침묵
442.32,0:07:22,DROP,n06,5,마지막 HB 이후 10.1s 침묵
441.56,0:07:21,DROP,n08,7,마지막 HB 이후 10.8s 침묵
443.08,0:07:23,DROP,n07,6,마지막 HB 이후 10.8s 침묵
443.84,0:07:23,DROP,n16,15,마지막 HB 이후 10.1s 침묵
455.15,0:07:35,REJOIN,n16,15,이탈 지속 11.3s
456.66,0:07:36,REJOIN,n15,14,이탈 지속 19.7s
457.44,0:07:37,REJOIN,n04,3,이탈 지속 17.4s
458.19,0:07:38,REJOIN,n12,11,이탈 지속 20.4s
458.96,0:07:38,REJOIN,n14,13,이탈 지속 19.7s
459.71,0:07:39,REJOIN,n11,10,이탈 지속 21.2s
460.47,0:07:40,REJOIN,n10,9,이탈 지속 19.7s
461.24,0:07:41,REJOIN,n08,7,이탈 지속 19.7s
462.0,0:07:42,REJOIN,n06,5,이탈 지속 19.7s
462.78,0:07:42,REJOIN,n07,6,이탈 지속 19.7s
467.34,0:07:47,REJOIN,n03,2,이탈 지속 38.7s
457.44,0:07:37,DROP,n04,3,마지막 HB 이후 10.7s 침묵
472.67,0:07:52,REJOIN,n04,3,이탈 지속 15.2s
464.3,0:07:44,DROP,n15,14,마지막 HB 이후 10.9s 침묵
465.82,0:07:45,DROP,n11,10,마지막 HB 이후 10.9s 침묵
466.58,0:07:46,DROP,n14,13,마지막 HB 이후 10.1s 침묵
467.34,0:07:47,DROP,n03,2,마지막 HB 이후 10.6s 침묵
468.11,0:07:48,DROP,n10,9,마지막 HB 이후 10.6s 침묵
469.63,0:07:49,DROP,n07,6,마지막 HB 이후 10.1s 침묵
468.87,0:07:48,DROP,n08,7,마지막 HB 이후 10.9s 침묵
471.15,0:07:51,DROP,n06,5,마지막 HB 이후 10.1s 침묵
470.39,0:07:50,DROP,n16,15,마지막 HB 이후 10.8s 침묵
472.67,0:07:52,DROP,n04,3,마지막 HB 이후 10.1s 침묵
483.25,0:08:03,REJOIN,n15,14,이탈 지속 18.9s
473.45,0:07:53,DROP,n12,11,마지막 HB 이후 10.6s 침묵
484.02,0:08:04,REJOIN,n14,13,이탈 지속 17.4s
484.79,0:08:04,REJOIN,n11,10,이탈 지속 19.0s
485.54,0:08:05,REJOIN,n03,2,이탈 지속 18.2s
486.3,0:08:06,REJOIN,n04,3,이탈 지속 13.6s
487.06,0:08:07,REJOIN,n10,9,이탈 지속 18.9s
487.82,0:08:07,REJOIN,n08,7,이탈 지속 19.0s
488.58,0:08:08,REJOIN,n16,15,이탈 지속 18.2s
490.11,0:08:10,REJOIN,n06,5,이탈 지속 19.0s
490.87,0:08:10,REJOIN,n12,11,이탈 지속 17.4s
491.63,0:08:11,REJOIN,n07,6,이탈 지속 22.0s
486.3,0:08:06,DROP,n04,3,마지막 HB 이후 10.7s 침묵
489.36,0:08:09,DROP,n03,2,마지막 HB 이후 10.7s 침묵
494.69,0:08:14,DROP,n10,9,마지막 HB 이후 10.6s 침묵
495.45,0:08:15,DROP,n08,7,마지막 HB 이후 10.6s 침묵
506.09,0:08:26,REJOIN,n03,2,이탈 지속 16.7s
496.21,0:08:16,DROP,n06,5,마지막 HB 이후 10.6s 침묵
506.85,0:08:26,REJOIN,n10,9,이탈 지속 12.2s
496.97,0:08:16,DROP,n16,15,마지막 HB 이후 10.6s 침묵
497.73,0:08:17,DROP,n12,11,마지막 HB 이후 10.6s 침묵
508.36,0:08:28,REJOIN,n08,7,이탈 지속 12.9s
498.49,0:08:18,DROP,n07,6,마지막 HB 이후 10.6s 침묵
509.12,0:08:29,REJOIN,n16,15,이탈 지속 12.2s
499.25,0:08:19,DROP,n15,14,마지막 HB 이후 10.6s 침묵
509.88,0:08:29,REJOIN,n12,11,이탈 지속 12.2s
500.03,0:08:20,DROP,n14,13,마지막 HB 이후 10.6s 침묵
510.66,0:08:30,REJOIN,n07,6,이탈 지속 12.2s
511.41,0:08:31,REJOIN,n06,5,이탈 지속 15.2s
512.18,0:08:32,REJOIN,n15,14,이탈 지속 12.9s
512.93,0:08:32,REJOIN,n14,13,이탈 지속 12.9s
515.21,0:08:35,REJOIN,n04,3,이탈 지속 28.9s
507.61,0:08:27,DROP,n03,2,마지막 HB 이후 10.6s 침묵
522.07,0:08:42,REJOIN,n03,2,이탈 지속 14.5s
515.21,0:08:35,DROP,n04,3,마지막 HB 이후 10.1s 침묵
514.45,0:08:34,DROP,n10,9,마지막 HB 이후 10.9s 침묵
516.74,0:08:36,DROP,n06,5,마지막 HB 이후 10.1s 침묵
515.98,0:08:35,DROP,n08,7,마지막 HB 이후 10.9s 침묵
527.37,0:08:47,REJOIN,n10,9,이탈 지속 12.9s
517.5,0:08:37,DROP,n16,15,마지막 HB 이후 10.6s 침묵
528.13,0:08:48,REJOIN,n08,7,이탈 지속 12.1s
518.26,0:08:38,DROP,n07,6,마지막 HB 이후 10.6s 침묵
528.89,0:08:48,REJOIN,n07,6,이탈 지속 10.6s
519.02,0:08:39,DROP,n12,11,마지막 HB 이후 10.6s 침묵
529.64,0:08:49,REJOIN,n16,15,이탈 지속 12.1s
519.78,0:08:39,DROP,n15,14,마지막 HB 이후 10.6s 침묵
530.4,0:08:50,REJOIN,n06,5,이탈 지속 13.7s
520.53,0:08:40,DROP,n14,13,마지막 HB 이후 10.6s 침묵
531.16,0:08:51,REJOIN,n12,11,이탈 지속 12.1s
521.31,0:08:41,DROP,n11,10,마지막 HB 이후 10.6s 침묵
531.94,0:08:51,REJOIN,n15,14,이탈 지속 12.2s
522.07,0:08:42,DROP,n03,2,마지막 HB 이후 10.6s 침묵
532.69,0:08:52,REJOIN,n14,13,이탈 지속 12.2s
533.46,0:08:53,REJOIN,n11,10,이탈 지속 12.1s
534.21,0:08:54,REJOIN,n03,2,이탈 지속 12.1s
539.55,0:08:59,REJOIN,n04,3,이탈 지속 24.3s
531.94,0:08:51,DROP,n15,14,마지막 HB 이후 10.7s 침묵
537.26,0:08:57,DROP,n06,5,마지막 HB 이후 10.9s 침묵
538.03,0:08:58,DROP,n07,6,마지막 HB 이후 10.1s 침묵
538.79,0:08:58,DROP,n16,15,마지막 HB 이후 10.6s 침묵
539.55,0:08:59,DROP,n04,3,마지막 HB 이후 10.6s 침묵
550.18,0:09:10,REJOIN,n06,5,이탈 지속 12.9s
541.07,0:09:01,DROP,n12,11,마지막 HB 이후 10.6s 침묵
551.7,0:09:11,REJOIN,n07,6,이탈 지속 13.7s
541.82,0:09:01,DROP,n14,13,마지막 HB 이후 10.6s 침묵
552.45,0:09:12,REJOIN,n15,14,이탈 지속 20.5s
542.6,0:09:02,DROP,n11,10,마지막 HB 이후 10.6s 침묵
553.23,0:09:13,REJOIN,n12,11,이탈 지속 12.2s
543.36,0:09:03,DROP,n10,9,마지막 HB 이후 10.6s 침묵
554.75,0:09:14,REJOIN,n16,15,이탈 지속 16.0s
555.5,0:09:15,REJOIN,n14,13,이탈 지속 13.7s
556.27,0:09:16,REJOIN,n11,10,이탈 지속 13.7s
557.03,0:09:17,REJOIN,n10,9,이탈 지속 13.7s
559.33,0:09:19,REJOIN,n04,3,이탈 지속 19.8s
553.99,0:09:13,DROP,n03,2,마지막 HB 이후 10.7s 침묵
560.09,0:09:20,DROP,n07,6,마지막 HB 이후 10.9s 침묵
560.85,0:09:20,DROP,n16,15,마지막 HB 이후 10.1s 침묵
561.61,0:09:21,DROP,n15,14,마지막 HB 이후 10.6s 침묵
562.37,0:09:22,DROP,n04,3,마지막 HB 이후 10.6s 침묵
573.01,0:09:33,REJOIN,n04,3,이탈 지속 10.6s
563.13,0:09:23,DROP,n12,11,마지막 HB 이후 10.6s 침묵
573.77,0:09:33,REJOIN,n07,6,이탈 지속 13.7s
563.9,0:09:23,DROP,n14,13,마지막 HB 이후 10.6s 침묵
574.54,0:09:34,REJOIN,n12,11,이탈 지속 11.4s
564.66,0:09:24,DROP,n11,10,마지막 HB 이후 10.6s 침묵
575.3,0:09:35,REJOIN,n16,15,이탈 지속 14.4s
565.42,0:09:25,DROP,n10,9,마지막 HB 이후 10.6s 침묵
576.07,0:09:36,REJOIN,n15,14,이탈 지속 14.5s
576.82,0:09:36,REJOIN,n14,13,이탈 지속 12.9s
577.59,0:09:37,REJOIN,n11,10,이탈 지속 12.9s
578.34,0:09:38,REJOIN,n10,9,이탈 지속 12.9s
579.88,0:09:39,REJOIN,n03,2,이탈 지속 25.9s
573.01,0:09:33,DROP,n04,3,마지막 HB 이후 10.7s 침묵
585.21,0:09:45,REJOIN,n04,3,이탈 지속 12.2s
579.88,0:09:39,DROP,n03,2,마지막 HB 이후 10.9s 침묵
581.39,0:09:41,DROP,n07,6,마지막 HB 이후 10.9s 침묵
582.16,0:09:42,DROP,n16,15,마지막 HB 이후 10.1s 침묵
582.91,0:09:42,DROP,n12,11,마지막 HB 이후 10.9s 침묵
583.68,0:09:43,DROP,n15,14,마지막 HB 이후 10.1s 침묵
584.43,0:09:44,DROP,n14,13,마지막 HB 이후 10.6s 침묵
585.97,0:09:45,DROP,n11,10,마지막 HB 이후 10.6s 침묵
596.59,0:09:56,REJOIN,n07,6,이탈 지속 15.2s
586.73,0:09:46,DROP,n10,9,마지막 HB 이후 10.6s 침묵
587.49,0:09:47,DROP,n08,7,마지막 HB 이후 10.6s 침묵
598.11,0:09:58,REJOIN,n16,15,이탈 지속 16.0s
598.87,0:09:58,REJOIN,n15,14,이탈 지속 15.2s
600.39,0:10:00,REJOIN,n12,11,이탈 지속 17.5s
601.16,0:10:01,REJOIN,n11,10,이탈 지속 15.2s
602.68,0:10:02,REJOIN,n14,13,이탈 지속 18.2s
603.44,0:10:03,REJOIN,n03,2,이탈 지속 23.6s
604.2,0:10:04,REJOIN,n10,9,이탈 지속 17.5s
604.96,0:10:04,REJOIN,n08,7,이탈 지속 17.5s
595.07,0:09:55,DROP,n06,5,마지막 HB 이후 10.6s 침묵
605.72,0:10:05,REJOIN,n06,5,이탈 지속 10.6s
601.92,0:10:01,DROP,n04,3,마지막 HB 이후 10.7s 침묵
603.44,0:10:03,DROP,n03,2,마지막 HB 이후 10.2s 침묵
604.96,0:10:04,DROP,n08,7,마지막 HB 이후 10.1s 침묵
605.72,0:10:05,DROP,n06,5,마지막 HB 이후 10.6s 침묵
617.14,0:10:17,REJOIN,n03,2,이탈 지속 13.7s
607.26,0:10:07,DROP,n16,15,마지막 HB 이후 10.6s 침묵
617.89,0:10:17,REJOIN,n08,7,이탈 지속 12.9s
608.02,0:10:08,DROP,n15,14,마지막 HB 이후 10.6s 침묵
618.65,0:10:18,REJOIN,n06,5,이탈 지속 12.9s
